,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
3360,0.52,Very Good,E,VS2,62.8,58.0,5.11,5.14,3.22,1725.4700036937134
3362,0.31,Ideal,E,VS2,61.0,56.0,4.41,4.38,2.68,378.65113675476914
3363,1.01,Premium,E,I1,59.8,58.0,6.57,6.53,3.92,5273.1210995657975
3377,0.38,Ideal,E,VS1,61.6,56.0,4.65,4.7,2.88,820.5681004365279
3379,0.51,Ideal,E,VS2,62.4,57.0,5.13,5.1,3.19,1615.9559245879268
3380,0.5,Good,E,SI2,58.3,58.0,5.23,5.2,3.04,1522.6056055421423
3388,1.0,Very Good,E,SI2,61.9,59.0,6.39,6.43,3.97,5287.515532824806
3390,1.02,Very Good,E,SI2,63.3,58.0,6.31,6.4,4.02,5531.10599141399
3397,0.26,Ideal,E,VVS2,62.5,55.0,4.09,4.07,2.55,175.23977912193664
3399,0.41,Very Good,E,SI1,60.5,61.0,4.78,4.8,2.9,1016.6577903453896
3403,0.9,Very Good,E,SI1,60.1,58.0,6.25,6.29,3.77,4476.608780242053
3405,0.41,Premium,E,SI1,62.3,56.0,4.78,4.76,2.97,972.1358527244125
3409,0.53,Good,E,SI1,64.1,54.0,5.11,5.16,3.29,1792.2760057160192
3413,0.5,Very Good,E,VS2,63.6,59.0,4.99,5.04,3.19,1628.4662133484514
3416,0.91,Premium,E,I1,59.6,59.0,6.29,6.32,3.76,4553.612075531278
3419,0.34,Premium,E,SI1,59.3,58.0,4.55,4.59,2.71,576.715289515409
3420,0.53,Premium,E,VS2,61.4,58.0,5.24,5.19,3.2,1731.3443141715882
3426,0.32,Premium,E,VVS2,61.1,58.0,4.45,4.42,2.71,435.0916894017819
3431,0.51,Very Good,E,SI2,60.3,56.0,5.19,5.22,3.14,1608.258361816552
3434,1.02,Premium,E,VVS1,62.2,57.0,6.59,6.4,4.04,5272.405803459433
3445,0.5,Good,E,SI1,64.0,56.0,5.03,4.9,3.18,1577.8096528260162
3450,0.53,Ideal,E,VS2,61.9,55.0,5.19,5.22,3.22,1769.0026806953038
3455,1.02,Ideal,E,VVS1,62.2,58.0,6.42,6.44,4.0,5450.767135993193
3462,0.5,Ideal,E,SI1,61.9,55.0,5.18,5.12,3.19,1472.277803442364
3463,0.41,Premium,E,VVS1,62.9,59.0,4.76,4.72,2.98,978.3762840305178
3469,0.7,Ideal,E,SI1,62.8,55.0,5.65,5.69,3.56,2985.6176081072754
3476,0.43,Ideal,E,SI2,62.1,56.0,4.84,4.85,3.01,1115.2165843033085
3487,0.31,Ideal,E,SI1,61.8,53.9,4.32,4.35,2.68,453.80726748791903
3492,0.55,Ideal,E,SI1,60.7,57.0,5.3,5.27,3.21,1889.4759228192247
3503,0.41,Good,E,VVS1,64.1,55.0,4.68,4.71,3.01,1031.1206696034687
3504,0.4,Very Good,E,VVS1,62.8,57.0,4.65,4.71,2.94,993.8208701138916
3505,1.02,Premium,E,I1,60.4,62.0,6.52,6.47,3.92,5410.860342104678
3507,0.72,Very Good,E,VS2,59.8,57.0,5.84,5.89,3.51,3079.6444053551068
3508,0.31,Ideal,E,VS1,61.2,55.0,4.42,4.4,2.7,361.7512571680404
3515,0.77,Ideal,E,SI2,61.0,57.0,5.95,5.92,3.62,3438.2646864938133
3519,1.16,Ideal,E,SI1,61.9,57.0,6.72,6.76,4.17,6573.083522069394
3523,0.71,Ideal,E,SI1,61.3,55.0,5.72,5.77,3.52,3060.0433351458787
3531,0.31,Ideal,E,VS2,61.8,56.0,4.36,4.34,2.69,411.4283312902612
3535,0.3,Premium,E,SI2,61.7,61.0,4.33,4.29,2.66,344.6574712484487
3541,1.07,Premium,E,VS1,62.0,60.0,6.58,6.49,4.05,5801.200111160419
3555,1.0,Ideal,E,SI2,61.8,57.0,6.39,6.43,3.96,5293.027398398276
3557,0.24,Very Good,E,VVS2,62.4,54.0,3.96,3.99,2.48,112.0984781170273
3561,1.37,Premium,E,SI2,61.0,57.0,7.25,7.19,4.4,8192.149464913991
3565,0.53,Ideal,E,SI1,61.2,54.0,5.21,5.25,3.2,1766.7893953109997
3569,0.5,Very Good,E,SI1,63.4,55.0,5.02,5.1,3.21,1599.8140368821478
3576,0.93,Premium,E,SI2,62.9,57.0,6.25,6.19,3.91,4691.854330896532
3580,1.0,Very Good,E,SI2,63.3,58.0,6.35,6.32,4.01,5284.5185053350615
3592,1.01,Ideal,E,VS2,62.1,56.0,6.41,6.45,3.99,5364.189687228204
3603,0.3,Ideal,E,VVS1,61.6,56.0,4.31,4.32,2.66,366.80280568971966
3604,0.71,Very Good,E,SI1,62.0,59.0,5.69,5.76,3.55,3068.5597820031826
3611,0.9,Good,E,SI1,63.8,56.0,6.09,6.17,3.91,4523.155430283481
3634,0.33,Ideal,E,VVS1,60.2,57.0,4.47,4.5,2.7,537.2097584356184
3639,0.38,Ideal,E,VS2,61.7,54.3,4.68,4.69,2.89,787.0347519820002
3642,0.44,Good,E,SI1,63.2,53.0,4.84,4.87,3.07,1187.5344518990846
3643,1.06,Premium,E,SI2,60.5,60.0,6.67,6.61,4.02,5653.522432279458
3667,0.55,Ideal,E,SI2,62.0,56.0,5.27,5.31,3.28,1883.368505641001
3668,0.7,Very Good,E,VS1,61.9,61.0,5.59,5.65,3.48,3076.8471805471336
3676,0.44,Premium,E,SI1,62.9,58.0,4.88,4.85,3.06,1154.6945271966974
3678,0.57,Ideal,E,VS2,61.5,57.0,5.35,5.32,3.28,2018.927766814155
3689,0.72,Ideal,E,SI1,62.3,57.0,5.7,5.76,3.57,3151.110084846371
3690,1.0,Very Good,E,SI1,59.2,59.0,6.49,6.55,3.86,5277.506812521738
3695,0.32,Ideal,E,SI1,61.6,54.0,4.42,4.45,2.73,455.0588804392405
3696,0.41,Premium,E,SI2,62.9,58.0,4.77,4.74,2.99,966.9882700172598
3698,0.41,Premium,E,VVS1,60.7,58.0,4.8,4.86,2.93,991.3393360487441
3699,0.4,Good,E,SI1,63.6,57.0,4.65,4.69,2.97,974.3158340901384
3704,0.35,Good,E,VS2,57.8,60.0,4.64,4.67,2.69,622.4261099208118
3712,0.32,Premium,E,VVS1,61.8,59.0,4.35,4.39,2.7,524.605273451532
3716,0.71,Premium,E,SI1,62.7,56.0,5.71,5.64,3.56,3027.5401051234066
3720,1.21,Good,E,VS1,61.7,58.0,6.73,6.78,4.17,7079.3054822958975
3729,0.92,Premium,E,SI2,61.7,59.0,6.27,6.18,3.84,4608.841873039641
3735,1.6,Good,E,SI1,63.6,58.0,7.38,7.44,4.71,10299.05828263243
3741,1.13,Very Good,E,SI2,60.3,58.0,6.78,6.86,4.11,6260.669520368376
3749,1.01,Very Good,E,SI1,63.2,59.0,6.28,6.25,3.96,5466.023531575882
3750,0.5,Ideal,E,VS2,61.4,55.0,5.12,5.14,3.15,1550.3682314983623
3758,0.33,Ideal,E,VS1,61.5,56.0,4.45,4.5,2.75,527.3416060545233
3774,0.56,Ideal,E,SI1,61.7,56.0,5.33,5.3,3.28,1931.229881263814
3789,0.72,Ideal,E,SI1,62.0,57.0,5.7,5.75,3.55,3160.649096341642
3794,2.02,Premium,E,SI2,60.4,57.0,8.21,8.18,4.95,13844.083093209892
3802,0.38,Very Good,E,SI2,61.6,57.0,4.61,4.65,2.85,865.0624498711029
3806,0.32,Ideal,E,VS2,62.6,53.0,4.38,4.37,2.74,473.0516086249204
3807,0.3,Ideal,E,VS2,62.5,56.0,4.3,4.28,2.68,358.68578367922464
3810,0.42,Very Good,E,VS1,62.8,57.8,4.8,4.83,3.03,1034.1861430922845
3812,0.7,Good,E,SI1,63.6,62.0,5.57,5.6,3.55,3048.531698760743
3816,0.31,Ideal,E,SI1,60.1,57.0,4.36,4.39,2.63,451.9231229894383
3817,1.0,Fair,E,SI1,57.4,61.0,6.53,6.63,3.78,5298.097143350353
3819,1.18,Very Good,E,I1,62.5,58.0,6.62,6.75,4.18,6859.382057742061
3824,0.85,Ideal,E,VS1,63.0,57.0,6.08,5.99,3.8,4053.808476938424
3835,0.39,Ideal,E,VS1,62.3,54.4,4.66,4.69,2.91,896.1218180545748
3837,1.18,Ideal,E,I1,61.6,56.0,6.82,6.79,4.19,6682.897315912691
3839,0.56,Very Good,E,VVS2,60.3,57.0,5.33,5.37,3.23,1969.1822466928616
3847,1.2,Very Good,E,VS2,60.7,59.0,6.79,6.86,4.14,6952.225688037643
3848,1.01,Ideal,E,VS2,62.5,54.0,6.39,6.42,4.0,5371.91483818598
3850,0.5,Premium,E,VS2,60.5,60.0,5.09,5.13,3.09,1608.4914685169026
3867,1.55,Ideal,E,VVS2,62.5,55.0,7.38,7.4,4.62,9830.628085520691
3873,0.52,Very Good,E,SI1,62.8,57.0,5.09,5.13,3.21,1747.188325101772
3876,1.51,Fair,E,VS2,65.0,58.0,7.06,7.12,4.61,9667.948121694482
3879,1.5,Premium,E,VS2,61.8,59.0,7.38,7.31,4.54,9349.26242457713
3882,0.34,Good,E,SI1,63.5,55.0,4.44,4.47,2.83,590.0577319881338
3887,1.1,Premium,E,SI2,60.7,58.0,6.77,6.65,4.07,5953.124592520531
3888,0.4,Premium,E,SI2,60.5,59.0,4.74,4.78,2.88,957.6748114282478
3889,0.71,Good,E,SI2,58.8,63.0,5.75,5.88,3.42,3104.9571438195744
3890,0.31,Ideal,E,VS2,61.6,57.0,4.38,4.35,2.69,395.22187545567385
3891,0.37,Premium,E,VS2,63.0,58.0,4.58,4.53,2.87,760.3392244002425
3892,1.01,Very Good,E,VS2,60.4,58.0,6.47,6.6,3.95,5355.434417838373
3894,0.4,Good,E,SI1,63.3,56.0,4.68,4.74,2.98,949.6908035456348
3895,0.36,Ideal,E,VS2,62.1,55.0,4.54,4.58,2.83,722.7730141917366
3896,0.3,Premium,E,IF,61.9,58.0,4.3,4.26,2.65,372.251941096295
3902,0.27,Very Good,E,VVS2,61.7,58.0,4.12,4.15,2.55,263.00039483917294
3905,1.0,Fair,E,SI1,57.4,62.0,6.54,6.59,3.77,5288.8245425740115
3918,0.52,Very Good,E,SI1,59.3,59.0,5.26,5.3,3.13,1666.148492134744
3920,0.72,Ideal,E,SI1,62.0,57.0,5.72,5.66,3.53,3140.6191751372894
3922,0.25,Very Good,E,VVS1,62.9,59.0,3.99,4.02,2.52,170.3880332820272
3927,0.71,Ideal,E,VS1,62.3,56.0,5.66,5.7,3.54,3091.700092896017
3930,0.47,Ideal,E,VS1,61.5,55.0,5.01,5.04,3.09,1358.6348283971247
3941,0.51,Ideal,E,SI1,61.7,55.0,5.13,5.17,3.18,1631.860827723092
3942,1.02,Premium,E,SI1,61.4,58.0,6.48,6.45,3.97,5415.7139259065
3947,0.51,Good,E,VS2,63.1,59.0,5.04,5.07,3.19,1691.112055321077
3951,0.4,Ideal,E,VS2,61.6,57.0,4.73,4.75,2.92,940.0187779224823
3956,1.01,Very Good,E,SI1,61.0,56.0,6.47,6.54,3.97,5335.502368781408
3958,0.34,Ideal,E,VVS1,62.2,56.0,4.45,4.49,2.78,611.7409114156992
3960,0.3,Ideal,E,VVS2,62.3,56.0,4.3,4.34,2.69,362.0822360157781
3964,0.34,Very Good,E,VVS2,62.7,59.0,4.41,4.43,2.77,643.7268100516621
3974,0.75,Premium,E,SI2,63.0,58.0,5.78,5.71,3.62,3352.6213219754063
3984,0.71,Good,E,SI1,63.1,59.0,5.62,5.75,3.59,3106.946714259535
3995,1.22,Premium,E,VS2,62.2,55.0,6.91,6.85,4.28,6972.267040906349
3998,0.39,Ideal,E,VVS1,62.1,54.0,4.67,4.7,2.91,888.7609499631167
4003,1.24,Premium,E,SI2,60.8,57.0,6.98,6.94,4.23,7156.108974903353
4006,0.33,Premium,E,SI1,59.1,58.0,4.56,4.51,2.68,470.10791954606816
4010,0.52,Ideal,E,VS2,61.0,57.0,5.21,5.19,3.17,1671.997052388129
4018,0.9,Fair,E,SI2,65.8,59.0,6.03,5.98,3.95,4525.9718210666315
4020,0.39,Very Good,E,SI2,59.1,56.0,4.76,4.82,2.83,871.0622206827677
4033,0.31,Ideal,E,VS2,62.0,55.0,4.37,4.34,2.7,397.0708779736617
4034,1.53,Ideal,E,SI1,62.3,54.2,7.35,7.38,4.59,9665.891762700634
4035,0.25,Very Good,E,VVS2,61.9,59.0,3.99,4.02,2.48,192.43549557590973
4038,1.0,Premium,E,SI2,60.4,60.0,6.49,6.46,3.91,5236.585007789348
4042,1.5,Premium,E,SI2,62.7,56.0,7.38,7.33,4.61,9313.648804866176
4044,0.36,Ideal,E,SI1,61.6,56.0,4.56,4.59,2.82,712.0784239306199
4047,1.18,Premium,E,SI2,62.5,60.0,6.74,6.7,4.2,6734.7876754192175
4050,1.08,Ideal,E,VVS2,61.0,56.0,6.64,6.67,4.06,5871.759294591505
4056,0.75,Ideal,E,SI1,61.4,56.0,5.83,5.89,3.6,3346.142068136775
4060,0.31,Ideal,E,VS2,61.4,54.0,4.41,4.38,2.7,367.62740560782777
4065,0.77,Ideal,E,SI2,62.1,56.0,5.84,5.86,3.63,3521.145968184739
4068,0.35,Premium,E,SI1,59.7,60.0,4.58,4.53,2.72,638.1779645357847
4073,0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21,1750.884492175834
4075,0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28,2220.9230313111193
4077,0.92,Fair,E,SI1,65.6,57.0,6.1,6.07,3.99,4660.206964902398
4085,0.54,Premium,E,SI1,62.2,58.0,5.26,5.23,3.26,1788.9404455844483
4091,1.61,Very Good,E,SI1,62.3,57.0,7.43,7.47,4.64,10400.28718361935
4095,0.46,Very Good,E,SI1,59.3,63.0,5.09,5.02,3.0,1232.0878555767276
4103,1.05,Ideal,E,VVS2,62.4,56.0,6.49,6.52,4.06,5674.913450763606
4111,0.39,Ideal,E,VS1,62.3,57.0,4.67,4.64,2.9,885.3644976265632
4113,0.38,Premium,E,VS1,60.7,59.0,4.65,4.7,2.84,842.6155627304104
4116,0.24,Very Good,E,VVS2,62.1,59.0,3.95,4.0,2.47,127.9406510852973
4124,0.4,Very Good,E,VVS1,61.2,61.0,4.7,4.74,2.89,981.6064182206106
4131,0.75,Ideal,E,VS2,62.0,56.0,5.82,5.85,3.62,3338.0250461262804
4132,0.62,Very Good,E,VS1,60.1,56.0,5.56,5.58,3.35,2345.2881848038783
4133,0.41,Good,E,SI1,63.9,58.0,4.72,4.7,3.01,994.253598979281
4138,0.4,Premium,E,VVS1,61.4,59.0,4.68,4.74,2.89,999.2975937068701
4140,1.03,Premium,E,SI2,62.0,59.0,6.42,6.49,4.0,5560.610355984804
4141,0.57,Very Good,E,SI2,58.8,57.3,5.42,5.46,3.21,2016.3777867499339
4142,0.59,Very Good,E,VS2,61.7,60.0,5.36,5.4,3.32,2204.751717457025
4143,1.0,Fair,E,SI1,58.1,63.0,6.6,6.52,3.81,5203.310516259659
4149,1.0,Premium,E,SI1,61.7,58.0,6.42,6.35,3.94,5265.636609102464
4168,0.7,Ideal,E,VS2,62.2,55.0,5.64,5.67,3.52,3013.5412188409464
4172,0.51,Very Good,E,SI2,58.3,61.9,5.19,5.2,3.04,1660.4075782479167
4173,0.56,Ideal,E,VS1,60.8,55.0,5.37,5.32,3.25,1915.3525663150508
4187,0.41,Very Good,E,SI2,63.2,58.0,4.72,4.68,2.97,1013.3316219698218
4197,0.72,Very Good,E,SI2,61.4,58.0,5.76,5.8,3.55,3114.9991681412203
4208,0.3,Ideal,E,VVS2,62.2,57.0,4.28,4.31,2.67,386.3429836939649
4213,1.04,Ideal,E,VVS2,61.0,57.0,6.61,6.57,4.02,5495.817836665034
4219,0.44,Premium,E,VVS2,60.0,59.0,4.95,4.99,2.98,1157.6564127059473
4221,0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,3203.6920301431255
4227,0.31,Good,E,IF,64.2,60.0,4.22,4.28,2.73,504.31077949016276
4228,0.34,Ideal,E,SI2,62.9,56.0,4.48,4.45,2.81,562.7296728592171
4235,0.82,Very Good,E,VS2,62.8,59.0,5.92,5.93,3.72,3923.265622306455
4237,1.04,Very Good,E,SI1,62.8,59.0,6.46,6.41,4.04,5593.722407238299
4244,0.71,Premium,E,VS2,61.0,60.0,5.76,5.69,3.49,3029.318823680408
4245,0.5,Ideal,E,SI1,63.0,56.0,5.13,5.06,3.21,1496.5736931010442
4250,1.74,Ideal,E,SI1,62.2,56.0,7.72,7.67,4.79,11422.236631032314
4252,0.8,Premium,E,SI1,62.9,60.0,5.89,5.87,3.7,3747.0785553062447
4254,0.32,Very Good,E,VVS1,60.9,58.0,4.49,4.45,2.72,398.651631810807
4255,1.07,Ideal,E,SI2,62.4,60.0,6.49,6.52,4.06,5879.752694230123
4260,1.02,Premium,E,SI1,62.8,58.0,6.45,6.39,4.03,5400.27117778504
4263,0.7,Very Good,E,SI2,63.2,61.0,5.62,5.59,3.54,3008.330905966898
4264,0.3,Premium,E,VS2,61.8,58.0,4.28,4.26,2.64,395.4549821560231
4268,0.34,Ideal,E,VVS1,62.2,56.0,4.46,4.44,2.77,600.9835909876874
4271,1.03,Ideal,E,VVS2,60.6,59.0,6.5,6.53,3.95,5523.343860513807
4276,1.34,Very Good,E,SI2,62.1,63.0,7.06,7.01,4.37,8042.76740982401
4279,0.58,Ideal,E,SI2,61.4,57.1,5.36,5.38,3.3,2110.386387567366
4286,0.3,Ideal,E,VVS1,62.5,56.0,4.28,4.3,2.68,379.3463984688235
4293,0.38,Ideal,E,VVS2,62.4,56.0,4.63,4.69,2.91,820.2389595507038
4298,0.41,Ideal,E,VS1,62.0,55.0,4.77,4.74,2.95,989.0357323111422
4299,0.7,Premium,E,SI2,59.8,61.0,5.76,5.74,3.44,2961.882128072856
4301,0.71,Ideal,E,SI2,62.7,56.0,5.68,5.71,3.57,3058.958040341018
4308,0.4,Premium,E,IF,61.3,58.0,4.77,4.73,2.91,907.178853220096
4309,0.51,Ideal,E,SI1,61.7,56.0,5.13,5.17,3.18,1631.860827723092
4315,0.36,Ideal,E,VS1,61.6,57.0,4.54,4.58,2.81,733.7967453386777
4327,0.33,Premium,E,VS2,61.1,59.0,4.49,4.45,2.73,495.5593879705948
4334,1.53,Premium,E,SI2,58.9,59.0,7.63,7.55,4.47,9509.597926853066
4336,1.02,Very Good,E,VS2,59.2,58.0,6.52,6.58,3.88,5449.239720566939
4340,0.59,Very Good,E,SI1,62.9,58.0,5.31,5.34,3.35,2223.5357415422345
4342,1.11,Premium,E,SI2,62.5,58.0,6.61,6.63,4.14,6155.52111982622
4346,0.23,Very Good,E,VVS2,63.8,57.0,3.88,3.9,2.48,67.08108146376571
4347,1.06,Premium,E,VS2,62.3,58.0,6.52,6.49,4.05,5751.854015885936
4354,0.71,Premium,E,SI1,59.2,59.0,5.83,5.86,3.46,3009.1755402773183
4372,0.57,Ideal,E,VS1,61.4,57.0,5.32,5.37,3.28,2052.8881283018945
4373,0.73,Good,E,VS2,64.2,54.0,5.68,5.72,3.66,3215.67521329797
4378,0.7,Ideal,E,VS2,61.9,58.0,5.7,5.73,3.54,2958.352279145254
4382,0.71,Very Good,E,VS2,61.6,56.0,5.74,5.81,3.56,3026.243575972421
4390,0.72,Ideal,E,VS2,61.1,56.0,5.78,5.81,3.54,3104.3045778801034
4394,0.57,Ideal,E,VS2,61.6,56.0,5.38,5.33,3.3,1982.851992089497
4398,0.44,Very Good,E,VVS2,59.6,59.0,4.98,4.99,2.97,1136.6315150500304
4401,0.3,Ideal,E,VS2,62.3,56.0,4.28,4.32,2.68,382.31583777216497
4416,0.23,Very Good,E,VVS1,60.2,59.0,3.97,4.01,2.4,47.89763253174601
4426,1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,5406.54103523946
4438,0.39,Ideal,E,VS2,60.5,56.0,4.75,4.77,2.88,844.9248823001901
4443,0.71,Ideal,E,SI1,61.8,57.0,5.72,5.76,3.55,3042.023018773796
4444,1.01,Good,E,VS2,63.7,56.0,6.29,6.27,4.0,5438.099920842211
4446,0.26,Very Good,E,VS1,63.0,59.0,4.03,4.06,2.55,226.8285859290404
4449,0.5,Ideal,E,SI1,60.6,59.0,5.13,5.16,3.12,1561.0276797789866
4460,0.9,Very Good,E,SI1,61.7,58.0,6.15,6.2,3.81,4529.654718514425
4473,0.3,Ideal,E,VVS2,62.1,54.0,4.32,4.35,2.69,345.8757801811903
4483,0.74,Very Good,E,SI2,63.1,57.0,5.8,5.76,3.65,3223.398526293832
4493,0.27,Very Good,E,VVS2,61.8,59.0,4.14,4.18,2.57,238.73964716098567
4495,0.55,Ideal,E,SI1,60.8,56.0,5.31,5.34,3.24,1874.487775917379
4501,0.59,Very Good,E,SI2,63.8,57.0,5.31,5.34,3.4,2195.9764136748818
4503,0.52,Ideal,E,SI1,60.7,55.0,5.23,5.22,3.18,1653.2481702834118
4509,1.09,Ideal,E,SI1,61.1,55.0,6.7,6.66,4.08,5908.596939067375
4511,1.01,Good,E,SI1,63.7,58.0,6.32,6.36,4.04,5402.878172183978
4513,0.35,Good,E,VS1,61.3,65.0,4.51,4.53,2.77,672.5377508703359
4515,0.9,Very Good,E,SI1,62.6,58.0,6.11,6.15,3.84,4541.077874508176
4519,1.5,Premium,E,VS1,59.5,61.0,7.46,7.43,4.43,9356.94487976032
4534,1.01,Premium,E,VS1,60.8,59.0,6.46,6.42,3.92,5354.090648571841
4538,0.37,Premium,E,VS2,60.6,58.0,4.65,4.62,2.81,744.8537805041983
4542,0.4,Premium,E,VVS2,61.4,56.0,4.81,4.74,2.93,862.2574907523085
4544,0.28,Very Good,E,VS2,63.0,59.0,4.11,4.15,2.6,346.70627644820706
4545,0.32,Ideal,E,VS2,61.5,56.0,4.43,4.45,2.73,446.21329269611124
4577,2.0,Fair,E,SI2,59.9,61.0,8.16,8.04,4.86,13712.292503496868
4579,0.47,Premium,E,SI1,60.2,61.0,5.05,4.96,3.02,1349.9577792255363
4585,0.54,Very Good,E,SI1,60.2,58.0,5.23,5.37,3.19,1874.8463429515184
4588,0.32,Ideal,E,VS1,61.9,56.0,4.38,4.41,2.72,490.01421837854446
4595,1.7,Premium,E,SI1,61.8,58.0,7.62,7.52,4.68,11139.373748063688
4601,0.32,Good,E,SI1,63.1,56.0,4.36,4.39,2.76,482.688492267579
4605,0.92,Good,E,SI1,63.7,57.0,6.11,6.14,3.9,4711.361204882199
4621,1.52,Premium,E,VS1,60.1,59.0,7.49,7.45,4.49,9505.145605859967
4622,0.28,Very Good,E,VS1,60.9,59.0,4.19,4.22,2.56,308.3820743587512
4626,0.7,Very Good,E,SI1,63.3,58.0,5.63,5.57,3.55,2991.0040133469565
4635,0.32,Ideal,E,VS2,62.1,55.0,4.43,4.4,2.74,433.27782886428713
4640,1.03,Premium,E,VS2,61.2,59.0,6.53,6.47,3.98,5471.363182653984
4645,0.7,Good,E,SI2,62.9,56.0,5.63,5.66,3.55,3004.3664902119926
4648,1.0,Good,E,VS2,63.7,56.0,6.37,6.34,4.05,5247.749306858262
4653,0.37,Very Good,E,VVS1,60.9,56.0,4.65,4.67,2.84,735.7417820421399
4659,1.11,Premium,E,VS1,61.2,58.0,6.69,6.65,4.08,6120.7970506253505
4662,0.53,Good,E,VS2,63.7,55.0,5.15,5.12,3.27,1761.9785072837615
4665,0.33,Ideal,E,VVS1,62.2,55.0,4.42,4.46,2.76,542.4276251037577
4674,0.53,Ideal,E,VS2,60.9,59.0,5.17,5.21,3.16,1818.2803299707155
4679,0.98,Fair,E,SI2,53.3,67.0,6.82,6.74,3.61,4946.769486250469
4681,0.91,Ideal,E,SI2,62.7,57.0,6.19,6.26,3.9,4555.993517023956
4684,0.34,Ideal,E,VS1,62.4,55.0,4.47,4.44,2.78,586.6261376710881
4688,0.38,Ideal,E,IF,61.1,56.0,4.67,4.72,2.87,811.3582298270821
4694,1.0,Very Good,E,SI2,63.5,54.0,6.41,6.35,4.05,5213.851675537417
4699,0.36,Premium,E,VS2,61.3,60.0,4.54,4.59,2.8,740.7933305638192
4712,0.51,Premium,E,SI1,58.8,58.0,5.28,5.23,3.09,1557.692119647414
4717,1.0,Very Good,E,SI1,61.1,60.0,6.42,6.47,3.94,5283.453244922512
4724,0.5,Very Good,E,VS2,61.2,63.0,5.14,5.09,3.13,1536.2771889006924
4725,0.33,Ideal,E,VS2,61.1,56.0,4.45,4.48,2.73,535.3958978981232
4728,1.01,Premium,E,SI2,60.6,58.0,6.53,6.47,3.94,5288.571401481349
4730,1.02,Ideal,E,SI2,62.1,55.0,6.51,6.4,4.01,5359.706102124877
4740,1.09,Premium,E,SI2,59.4,60.0,6.81,6.7,4.01,5855.817411513933
4747,0.5,Premium,E,VS1,58.8,62.0,5.17,5.14,3.03,1572.2826796643635
4753,1.5,Fair,E,SI2,69.6,62.0,6.88,6.79,4.76,9593.075347230357
4754,0.25,Good,E,VVS2,63.1,56.0,4.0,4.05,2.54,154.97287334696944
4756,0.52,Premium,E,SI1,59.8,61.0,5.2,5.17,3.1,1716.4562598422103
4758,0.31,Premium,E,SI1,59.3,59.0,4.48,4.42,2.64,344.71836345343013
4768,0.3,Ideal,E,VS2,61.5,55.0,4.29,4.33,2.65,391.4905664011187
4770,1.02,Ideal,E,SI2,62.9,57.0,6.44,6.38,4.03,5407.6320458764985
4776,0.7,Ideal,E,SI1,61.6,57.0,5.71,5.76,3.53,2959.472715930608
4779,0.47,Good,E,VS1,58.3,61.2,5.11,5.15,2.98,1347.1413884423869
4784,0.34,Ideal,E,SI1,61.2,57.0,4.48,4.51,2.75,604.7091842100647
4786,0.33,Good,E,SI1,63.8,55.0,4.38,4.36,2.79,546.4271828391552
4789,0.32,Premium,E,VVS1,60.8,59.0,4.43,4.45,2.7,462.74888941652284
4794,0.31,Premium,E,VS2,61.6,59.0,4.32,4.35,2.67,459.3191330613897
4799,0.31,Ideal,E,SI2,59.5,61.0,4.42,4.45,2.64,402.2460488672175
4802,0.52,Ideal,E,VS1,62.6,57.0,5.15,5.11,3.21,1691.145359339656
4804,0.33,Premium,E,VS1,60.9,58.0,4.49,4.45,2.72,501.07125354406526
4805,1.01,Fair,E,SI1,65.3,59.0,6.13,6.19,4.02,5556.727836371971
4807,0.3,Ideal,E,VVS1,62.1,56.0,4.3,4.33,2.68,366.10938193757806
4809,0.52,Good,E,VS2,63.3,56.0,5.08,5.12,3.23,1743.525462046289
4820,0.32,Ideal,E,VS2,62.1,55.0,4.4,4.36,2.72,464.8994446339325
4825,0.55,Ideal,E,VS2,62.0,56.0,5.26,5.25,3.26,1894.3295066210478
4829,0.32,Premium,E,SI1,61.2,58.0,4.42,4.37,2.69,465.2285855197574
4834,0.45,Good,E,SI1,63.9,57.0,4.81,4.86,3.09,1303.9823860631182
4837,0.31,Ideal,E,VS1,61.9,56.0,4.34,4.32,2.68,431.661933046649
4838,0.52,Ideal,E,VS2,60.7,56.0,5.2,5.24,3.17,1688.2662383896113
4840,0.3,Ideal,E,SI1,61.9,57.0,4.29,4.33,2.67,380.46683525417757
4845,1.51,Premium,E,SI2,62.7,58.0,7.27,7.24,4.55,9533.078608349642
4847,0.74,Ideal,E,SI1,61.6,54.0,5.82,5.9,3.61,3248.5408882248457
4850,0.42,Ideal,E,SI1,61.5,55.0,4.82,4.9,2.99,1048.9354674616022
4858,0.7,Very Good,E,VS2,58.7,63.0,5.73,5.69,3.35,3030.6020832051254
4862,1.02,Good,E,SI2,63.2,56.0,6.37,6.41,4.04,5468.493453459944
4866,0.92,Ideal,E,SI1,61.4,55.0,6.29,6.25,3.85,4596.031869541605
4875,0.66,Very Good,E,VVS1,61.8,55.0,5.6,5.66,3.48,2659.807825522643
4890,0.23,Very Good,E,VVS2,63.0,58.0,3.92,3.95,2.48,39.1223287496025
4891,0.33,Ideal,E,VS2,62.3,56.0,4.46,4.47,2.78,497.50626263597064
