carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1.7,Premium,G,VS2,59.0,58.0,7.85,7.8,4.62,10853.46334967756
1.07,Premium,I,I1,59.8,59.0,6.68,6.62,3.98,5589.059103399035
0.31,Premium,G,SI1,61.8,60.0,4.35,4.32,2.68,454.75874274498665
0.3,Good,G,VS1,63.1,56.0,4.24,4.26,2.68,304.782161293193
0.58,Fair,F,I1,66.3,55.0,5.18,5.1,3.41,1313.1253042286935
0.31,Ideal,D,VVS2,61.9,57.0,4.35,4.31,2.68,551.6850587139088
0.4,Ideal,D,SI1,59.6,57.0,4.82,4.77,2.86,1001.541637154814
1.12,Ideal,D,I1,60.6,55.0,6.73,6.76,4.09,6611.211117354023
0.51,Ideal,F,VVS2,62.2,56.0,5.12,5.08,3.17,1755.4854844829363
0.56,Ideal,J,VS2,61.4,56.0,5.32,5.34,3.27,2071.4507593537046
1.28,Ideal,G,VVS2,61.2,54.0,7.03,7.06,4.31,8021.133718640571
0.8,Fair,G,I1,64.5,57.0,5.86,5.83,3.77,2921.3293708984284
1.54,Ideal,G,VS2,60.6,57.0,7.55,7.49,4.56,10356.010465680489
2.5,Fair,G,SI2,67.0,57.0,8.36,8.29,5.58,12806.867156160682
0.9,Very Good,F,VS2,62.3,59.0,6.1,6.16,3.82,4603.277081670785
0.4,Very Good,J,VS2,60.9,62.0,4.73,4.76,2.89,872.7071522622837
1.07,Premium,H,VS2,62.1,59.0,6.52,6.56,4.06,5767.254748751853
0.55,Premium,D,SI1,62.7,59.0,5.25,5.22,3.28,1839.7352446804498
2.01,Premium,I,SI2,58.2,61.0,8.24,8.2,4.78,13699.4504894567
0.5,Ideal,E,VS2,62.5,57.0,5.1,5.04,3.17,1656.2685959540133
1.04,Very Good,D,IF,61.3,56.0,6.53,6.55,4.01,5416.316965347158
0.35,Premium,D,SI2,62.3,58.0,4.54,4.48,2.81,630.9655290954097
0.34,Ideal,I,VVS1,61.8,56.0,4.47,4.5,2.77,720.7985025001431
0.3,Ideal,H,SI1,62.9,57.0,4.27,4.22,2.67,520.5594222422887
1.12,Premium,G,I1,60.3,60.0,6.75,6.69,4.05,6030.6332053187925
1.01,Premium,D,SI1,62.9,59.0,6.43,6.39,4.03,5233.0841343019965
0.36,Premium,E,VS1,61.3,58.0,4.58,4.56,2.8,693.0227920001357
0.73,Premium,G,SI1,60.8,58.0,5.82,5.85,3.55,3041.998414115332
1.16,Ideal,G,VS2,62.5,56.0,6.67,6.73,4.19,7065.116959089342
1.51,Ideal,H,SI1,61.3,56.0,7.44,7.4,4.55,10122.350205745792
0.7,Good,I,VS1,63.1,57.0,5.59,5.67,3.55,2885.917538278023
1.0,Very Good,D,SI2,60.5,60.0,6.41,6.44,3.89,5184.52986884342
0.31,Good,H,VVS2,63.4,56.0,4.29,4.32,2.73,365.18944444469753
0.3,Ideal,F,VS2,61.6,57.0,4.33,4.3,2.66,470.4873272665286
0.57,Premium,F,SI1,62.1,59.0,5.31,5.28,3.29,1981.3021181971485
0.9,Premium,D,SI2,59.2,60.0,6.34,6.3,3.74,4211.555431830213
0.54,Ideal,F,VS2,63.0,57.0,5.22,5.18,3.28,1923.0890772716182
0.59,Ideal,E,VS2,60.2,59.0,5.47,5.49,3.3,2251.5809660568184
0.91,Ideal,F,SI2,62.4,57.0,6.22,6.18,3.87,4816.77429006863
0.33,Very Good,I,VS1,63.2,57.0,4.4,4.37,2.77,349.4197617117661
0.41,Good,F,VVS2,63.6,56.0,4.72,4.68,2.99,614.6272931293161
1.23,Very Good,J,VS2,62.9,59.0,6.8,6.85,4.29,7277.393882669618
0.42,Ideal,I,VVS1,62.0,55.0,4.88,4.8,3.0,1065.6396218313953
1.31,Premium,I,VS2,60.4,59.0,7.16,7.05,4.29,7539.361507308009
0.35,Ideal,F,VS1,62.4,57.0,4.52,4.49,2.81,752.5670271211698
1.16,Premium,G,SI1,63.0,58.0,6.7,6.66,4.21,6491.311506855733
0.34,Very Good,H,VS1,61.3,56.0,4.48,4.53,2.76,637.6541291206809
0.44,Premium,E,SI1,62.3,59.0,4.84,4.88,3.03,1197.531089906406
0.34,Ideal,I,SI1,61.9,57.0,4.49,4.52,2.79,685.4392780072553
0.7,Good,I,SI1,61.6,63.0,5.59,5.68,3.47,2963.398681292843
0.4,Premium,H,VS1,62.6,58.0,4.68,4.71,2.94,976.6935866249082
0.78,Very Good,F,SI2,62.4,59.0,5.86,5.91,3.67,3557.403462516353
0.9,Very Good,G,SI2,64.2,56.0,6.04,6.11,3.9,4714.849755502544
0.55,Premium,D,SI1,61.6,56.0,5.28,5.24,3.24,1811.4151597940659
1.11,Premium,G,VS2,60.4,58.0,6.76,6.72,4.07,5906.668042470023
1.33,Premium,I,VS1,61.5,58.0,7.06,7.02,4.33,7868.891207263156
0.41,Premium,G,VS2,61.4,59.0,4.79,4.75,2.93,953.1890719490464
0.34,Ideal,F,SI2,60.1,56.0,4.54,4.55,2.73,680.7774961674977
1.42,Premium,H,SI1,62.3,58.0,7.15,7.19,4.47,8705.124603669316
0.28,Ideal,F,VVS2,61.8,56.0,4.22,4.26,2.62,381.65890088544256
1.04,Good,D,SI2,57.6,63.0,6.67,6.7,3.85,5060.769542286736
0.59,Ideal,J,VS2,60.8,57.0,5.47,5.42,3.31,2238.0022002156056
0.5,Premium,D,SI1,61.2,60.0,5.14,5.09,3.13,1462.3757897908624
0.95,Very Good,E,SI1,62.8,59.0,6.21,6.25,3.91,4933.295860167593
0.3,Ideal,G,VS1,61.8,57.0,4.29,4.32,2.66,515.136598017451
0.71,Ideal,F,VS1,61.5,57.0,5.74,5.71,3.52,3217.547418726226
0.56,Very Good,G,VS1,60.2,56.0,5.35,5.37,3.23,1724.6905752338648
1.02,Very Good,H,SI1,62.8,59.0,6.33,6.38,3.99,5588.68960934948
0.47,Very Good,H,VS2,57.2,60.0,5.18,5.21,2.97,1010.7996368189706
1.15,Premium,G,SI1,62.2,56.0,6.76,6.68,4.18,6316.423369649705
0.81,Very Good,H,VS1,62.2,57.0,5.91,5.94,3.69,3755.009772390537
1.52,Very Good,F,SI2,63.1,60.0,7.25,7.21,4.56,9597.026554824472
1.59,Very Good,H,VVS2,63.0,58.0,7.43,7.48,4.7,10444.167835921164
1.14,Premium,F,SI1,59.6,58.0,6.8,6.78,4.05,6186.641875529748
0.33,Ideal,E,VVS1,61.6,56.0,4.44,4.46,2.74,655.6188606444998
0.24,Ideal,G,VVS2,61.2,56.0,3.99,4.02,2.45,271.32773285735766
0.56,Very Good,H,SI2,62.0,63.0,5.26,5.21,3.27,1597.7737517646492
1.53,Premium,H,SI2,62.5,59.0,7.4,7.36,4.61,9562.674724860422
0.4,Ideal,I,VS1,60.9,56.0,4.76,4.8,2.91,1029.6983605324858
0.33,Ideal,H,VS1,62.0,55.0,4.46,4.44,2.76,616.9365908422023
0.7,Very Good,I,SI2,62.4,58.0,5.64,5.68,3.53,2941.6290937597623
1.24,Premium,H,SI1,60.4,59.0,6.97,6.93,4.2,7031.3524840086975
0.54,Ideal,E,VS2,61.3,55.0,5.24,5.26,3.22,1954.821913140786
1.31,Very Good,H,VS2,60.4,58.0,7.04,7.09,4.27,7851.891050206466
0.51,Good,H,SI1,63.7,56.0,5.07,5.1,3.24,1410.003648424134
0.31,Ideal,G,IF,61.0,56.0,4.37,4.39,2.67,544.6007118343655
0.7,Ideal,D,SI1,61.2,54.0,5.79,5.75,3.53,3041.9846250980054
0.9,Ideal,H,VVS2,62.0,57.0,6.15,6.2,3.83,4807.330400823064
0.3,Very Good,D,SI2,61.2,60.0,4.28,4.31,2.63,415.9513504839797
1.02,Very Good,G,VS2,63.5,56.0,6.43,6.38,4.07,5070.6132422585015
1.13,Very Good,I,VS1,61.7,54.0,6.71,6.74,4.15,6205.6180929198845
0.43,Very Good,F,SI1,62.5,56.0,4.82,4.85,3.02,1067.5885807757018
1.27,Very Good,I,VS1,60.6,59.0,7.04,6.96,4.24,6927.253938498587
1.52,Ideal,I,VS1,62.4,57.0,7.32,7.36,4.58,10342.08781234342
0.35,Premium,F,VS2,61.4,59.0,4.53,4.56,2.79,647.8512231507734
0.3,Very Good,G,SI1,62.5,56.0,4.27,4.3,2.68,423.0608502595155
0.56,Ideal,H,IF,60.4,57.0,5.35,5.39,3.24,2066.6540645675345
0.51,Ideal,F,VVS2,61.8,56.0,5.13,5.16,3.18,1743.6212015279632
0.71,Very Good,H,SI1,61.5,56.0,5.71,5.75,3.53,2954.7313177934816
0.3,Ideal,F,SI1,62.1,55.0,4.31,4.35,2.69,472.84469830217495
0.41,Premium,F,VS2,61.6,59.0,4.74,4.77,2.93,1014.2295567804886
0.5,Premium,E,VS1,62.8,59.0,5.09,5.0,3.17,1514.428926302138
0.56,Ideal,D,VS2,60.6,56.0,5.33,5.37,3.24,2086.4864159609365
1.27,Ideal,F,SI2,62.0,55.0,6.9,6.95,4.3,8042.081244634514
1.06,Premium,D,VS2,62.3,59.0,6.48,6.52,4.05,5709.5597864865
1.07,Premium,D,IF,60.9,58.0,6.67,6.57,4.03,5590.764327563726
1.02,Premium,G,SI1,63.0,55.0,6.45,6.4,4.05,5312.856491955386
1.0,Very Good,H,SI1,63.4,56.0,6.37,6.34,4.03,5005.771364887125
0.34,Ideal,F,VS2,62.5,55.0,4.51,4.48,2.81,645.0954855502519
1.2,Very Good,G,SI2,61.8,60.0,6.78,6.85,4.21,7045.0048855549485
0.58,Ideal,E,VS2,61.6,55.0,5.33,5.38,3.3,2275.5119925250738
0.3,Good,H,SI1,63.8,55.0,4.2,4.26,2.7,465.2139982985541
2.0,Premium,D,SI2,61.6,59.0,8.09,8.2,5.02,13725.859920246441
0.3,Premium,E,VS1,61.4,59.0,4.32,4.28,2.64,390.90867332842936
0.3,Ideal,E,VVS2,61.1,57.0,4.34,4.36,2.65,472.4883947563344
1.01,Very Good,H,SI2,63.4,55.0,6.35,6.29,4.01,5045.036865172685
0.43,Premium,D,SI1,61.2,58.0,4.87,4.83,2.97,1064.5670252289308
0.51,Premium,F,VS1,60.2,58.0,5.25,5.21,3.15,1433.5539770158866
1.0,Premium,E,SI1,61.9,62.0,6.4,6.34,3.94,5179.176410665345
0.31,Ideal,H,VVS2,61.2,56.0,4.34,4.37,2.66,582.9434368015645
0.31,Ideal,G,VVS1,61.9,55.0,4.36,4.3,2.68,540.1073603625014
0.51,Ideal,I,SI1,62.5,57.0,5.07,5.1,3.18,1803.11825570817
0.77,Premium,D,VS2,61.3,60.0,5.92,5.89,3.62,3338.7477022994376
0.7,Ideal,G,SI2,61.2,56.0,5.73,5.78,3.52,3116.7219677741305
0.58,Very Good,E,SI2,59.0,62.0,5.46,5.49,3.23,1830.6748294289953
0.74,Very Good,H,SI1,62.4,58.0,5.71,5.76,3.58,3328.8561222797853
0.35,Very Good,E,IF,57.9,56.0,4.71,4.75,2.74,384.37373454753924
0.52,Ideal,E,VS2,61.2,56.0,5.16,5.23,3.18,1834.58343701489
0.31,Ideal,F,VS2,62.8,56.0,4.32,4.28,2.7,565.9067127045273
1.54,Premium,G,SI1,60.5,61.0,7.47,7.44,4.51,9606.266666311534
0.76,Very Good,H,IF,62.6,57.0,5.8,5.83,3.64,3346.9560342649893
0.27,Very Good,E,VVS2,62.5,59.0,4.09,4.14,2.57,428.5013603148127
0.91,Premium,D,SI2,61.0,61.0,6.24,6.16,3.78,4432.078851354894
0.53,Good,D,VS2,58.4,58.0,5.31,5.38,3.12,1578.8013785546336
1.5,Good,D,SI2,60.2,65.0,7.37,7.34,4.43,8694.818185385227
0.33,Ideal,E,VS1,60.6,57.0,4.5,4.54,2.74,597.7833291189986
0.91,Good,E,I1,57.7,63.0,6.35,6.3,3.65,3857.79342392584
0.55,Very Good,I,VS2,61.0,57.0,5.31,5.32,3.24,1630.3136353042357
1.08,Good,E,SI2,63.7,57.0,6.54,6.49,4.15,5183.289135028954
0.52,Premium,G,VVS1,61.9,61.0,5.13,5.11,3.17,1682.7858252348083
0.24,Very Good,E,VS1,60.1,57.0,4.08,4.1,2.46,5.874742498464002
0.36,Ideal,D,VS2,62.5,55.0,4.55,4.57,2.85,813.3062777364812
1.0,Fair,F,SI2,65.5,56.0,6.3,6.19,4.09,3946.2824386339535
0.75,Premium,H,VS2,60.8,57.0,5.9,5.87,3.58,3154.8568589377896
0.78,Premium,H,SI2,59.7,59.0,6.03,5.97,3.58,3321.6114738883607
0.31,Ideal,E,VS1,61.3,55.0,4.36,4.38,2.68,546.753450981324
0.36,Ideal,H,VS2,61.0,55.0,4.59,4.62,2.81,805.526082475998
0.41,Ideal,D,VVS2,62.1,56.0,4.76,4.78,2.96,1106.6073723966883
0.34,Premium,E,SI2,62.4,59.0,4.46,4.42,2.77,627.8056151217397
0.6,Premium,E,VS1,61.0,61.0,5.46,5.39,3.31,2119.7862161891735
1.01,Premium,E,SI1,61.7,56.0,6.44,6.39,3.96,5234.952969652427
1.73,Premium,G,VS2,62.9,58.0,7.65,7.58,4.79,11385.024686793011
1.02,Very Good,H,SI1,64.4,59.0,6.24,6.36,4.06,5961.675300466876
1.02,Ideal,G,VS2,62.3,55.0,6.45,6.48,4.03,5761.567483483913
0.63,Very Good,E,SI1,61.0,57.6,5.48,5.51,3.36,2358.025726958107
0.31,Very Good,G,VVS2,62.9,58.0,4.27,4.31,2.7,571.2892553508423
0.76,Ideal,E,VS2,62.1,55.0,5.84,5.88,3.64,3617.978338791876
0.4,Ideal,F,IF,60.9,57.0,4.81,4.84,2.94,955.9964110724004
1.08,Premium,I,SI2,62.7,57.0,6.57,6.53,4.11,5804.139628058159
1.21,Good,G,I1,64.0,59.0,6.78,6.73,4.32,6220.32885872334
0.9,Good,H,VS2,61.5,61.0,6.15,6.24,3.81,4323.7157075884525
1.5,Premium,F,VS2,61.5,58.0,7.34,7.36,4.52,9329.638355817897
0.5,Very Good,D,VS2,62.8,58.0,5.0,5.03,3.15,1591.9758291390924
0.82,Very Good,I,VS1,63.6,58.9,5.88,5.93,3.76,3975.543434768505
0.31,Ideal,I,SI1,62.2,56.0,4.37,4.34,2.71,509.39315899863186
0.36,Very Good,E,VS2,61.3,60.0,4.55,4.59,2.8,723.9396181534153
0.79,Ideal,I,SI2,62.1,56.0,5.92,5.97,3.69,3852.825663599767
0.3,Premium,D,VS2,61.9,58.0,4.32,4.28,2.66,386.8967020776108
0.7,Ideal,D,SI2,60.4,56.0,5.78,5.81,3.5,3081.006439735403
1.35,Very Good,J,VS1,62.1,56.0,7.04,7.1,4.39,8330.742050665098
0.44,Ideal,D,VS1,61.1,56.0,4.95,4.91,3.01,1226.5614352493953
0.33,Ideal,F,IF,62.1,56.0,4.41,4.44,2.75,678.4347125122144
0.74,Ideal,F,SI1,62.5,56.0,5.8,5.76,3.61,3439.5118260738445
1.1,Ideal,F,VS2,60.7,57.0,6.66,6.7,4.05,6477.733420222014
0.4,Premium,F,VS2,59.3,59.0,4.83,4.79,2.85,812.8521556192095
1.83,Fair,J,I1,70.0,58.0,7.34,7.28,5.12,8539.33450688506
0.71,Ideal,F,VS2,61.6,56.0,5.74,5.77,3.54,3207.005113590859
1.0,Ideal,E,SI2,62.0,57.0,6.37,6.41,3.96,5661.296271697833
2.0,Very Good,H,SI1,63.3,59.0,8.02,8.0,5.07,13999.016822515277
2.03,Premium,G,SI1,61.9,59.0,8.14,8.09,5.02,13988.15981812655
1.0,Fair,F,SI2,65.5,54.0,6.2,6.16,4.05,4036.2515881182435
0.9,Very Good,G,SI1,62.9,56.0,6.11,6.17,3.86,4582.713393981356
0.41,Ideal,F,VVS2,61.2,56.0,4.78,4.8,2.93,1110.0653306525119
0.41,Ideal,F,VVS1,61.8,57.0,4.75,4.79,2.95,1125.9485072978373
1.51,Premium,F,VS2,61.6,58.0,7.32,7.35,4.52,9461.939776137559
1.16,Very Good,H,SI2,63.2,57.0,6.66,6.7,4.22,6649.673320952684
0.54,Ideal,G,VS1,61.8,56.0,5.21,5.26,3.24,1971.5358511134639
1.54,Very Good,D,SI1,63.0,59.0,7.31,7.35,4.62,10019.15521543888
2.07,Premium,H,SI1,61.1,58.0,8.27,8.2,5.03,14261.038904410787
0.41,Ideal,J,VVS1,62.0,57.0,4.79,4.73,2.95,1077.9761912375034
1.54,Ideal,F,VS1,60.5,56.0,7.52,7.49,4.54,10403.778149852136
0.42,Premium,F,VS1,61.8,59.0,4.83,4.81,2.98,1003.035256407039
1.12,Premium,G,I1,60.4,59.0,6.71,6.67,0.0,6891.574475024978
1.0,Ideal,G,VVS2,62.8,53.9,6.37,6.42,4.02,5615.546413726732
1.01,Premium,I,VVS1,62.0,59.0,6.39,6.32,3.94,5299.2171846104375
1.7,Good,I,I1,63.6,58.0,7.52,7.48,4.77,10433.562536386313
0.31,Ideal,F,VVS1,60.6,56.0,4.44,4.41,2.68,463.2702387709501
0.3,Very Good,F,IF,62.5,56.0,4.27,4.3,2.68,423.0608502595155
1.16,Ideal,J,SI1,60.7,57.0,6.83,6.77,4.13,6943.069631312342
0.3,Premium,E,VS2,59.1,58.0,4.37,4.39,2.59,341.036687136841
1.0,Very Good,E,VVS2,61.7,55.0,6.38,6.42,3.95,5255.340216361851
0.94,Fair,H,SI1,68.4,53.0,6.05,5.97,4.11,3378.966345462778
0.5,Ideal,I,VS2,62.4,55.0,5.09,5.11,3.18,1665.067425719795
1.2,Ideal,E,SI2,62.0,57.0,6.8,6.82,4.22,7379.144189144068
0.4,Very Good,G,VVS1,60.9,57.0,4.76,4.8,2.91,861.9928471540607
0.62,Ideal,D,SI1,60.8,59.0,5.48,5.5,3.34,2562.774195964007
1.02,Good,G,VS2,63.7,57.0,6.24,6.31,4.0,5328.759218460608
0.96,Very Good,I,SI2,62.7,58.0,6.2,6.24,3.9,5064.565382902194
1.51,Very Good,F,VS1,59.6,63.0,7.34,7.43,4.4,9842.857692830088
0.7,Ideal,F,SI1,60.7,57.0,5.73,5.75,3.49,3137.5199934412985
0.52,Ideal,D,SI2,61.7,55.0,5.17,5.2,3.2,1805.8173429092928
0.4,Premium,G,SI1,59.3,59.0,4.82,4.8,2.85,825.112801993781
0.5,Ideal,E,VS2,62.9,54.0,5.14,5.1,3.22,1579.4482330732023
1.25,Ideal,I,SI2,61.4,55.0,6.92,6.99,4.27,7812.425291009806
0.91,Very Good,G,VS2,62.3,59.0,6.13,6.17,3.83,4601.165269846734
0.44,Ideal,I,VS1,61.1,56.0,4.92,4.96,3.02,1255.1926164085799
0.42,Very Good,E,SI1,62.3,58.0,4.76,4.81,2.98,1117.9372677541364
1.29,Ideal,G,VS2,61.3,57.0,6.99,7.07,4.31,8182.339945331762
1.12,Ideal,F,VS1,61.8,56.0,6.67,6.69,4.13,6638.823664007909
0.6,Ideal,G,VS1,62.2,55.0,5.41,5.45,3.38,2368.019767761413
0.3,Very Good,E,SI1,63.2,57.0,4.3,4.25,2.7,88.0976026497724
0.31,Premium,H,SI1,62.3,55.0,4.36,4.34,2.71,436.7428865356037
1.71,Premium,G,VS1,62.7,58.0,7.66,7.62,4.79,11157.116202930261
0.74,Ideal,G,SI1,61.3,57.0,5.81,5.83,3.57,3465.6339645402304
0.3,Very Good,F,SI1,63.5,57.0,4.27,4.24,2.7,203.90506905541997
0.71,Good,F,SI2,64.1,60.0,0.0,0.0,0.0,10316.045524434185
0.31,Ideal,D,SI2,61.3,56.0,4.36,4.41,2.69,541.4822984136408
0.32,Premium,G,VS2,61.7,60.0,4.4,4.32,2.69,499.93031159434804
1.54,Premium,G,SI1,61.0,59.0,7.43,7.38,4.52,9652.427442713022
1.02,Ideal,J,SI2,61.6,55.0,6.49,6.43,3.98,5753.243111499643
1.0,Very Good,F,VVS2,62.9,55.0,6.29,6.36,3.98,5490.19490544031
1.0,Premium,D,SI1,62.5,59.0,6.32,6.38,3.97,5270.893295397138
1.01,Ideal,H,VS1,61.5,56.0,6.48,6.43,3.97,5654.365767805819
0.7,Premium,G,VVS2,61.8,58.0,5.67,5.63,3.49,2910.5748528064128
0.29,Ideal,G,VS2,61.6,56.0,4.26,4.29,2.63,450.7877174891614
0.41,Premium,G,VVS1,60.0,59.0,4.84,4.83,2.9,899.0423674652225
0.35,Ideal,D,SI1,62.3,55.0,4.54,4.51,2.82,724.9712391780245
1.05,Ideal,F,SI1,61.8,57.0,6.51,6.54,4.03,6054.233581106564
0.3,Very Good,H,VVS1,62.2,58.0,4.26,4.29,2.66,440.63471841252067
1.22,Ideal,G,VVS2,60.0,58.0,6.95,6.99,4.18,7497.892257082463
1.01,Very Good,G,SI2,60.8,63.0,6.4,6.36,3.88,5063.605769632399
1.22,Very Good,E,VS2,59.5,60.0,6.91,7.0,4.14,7168.313071172341
1.03,Very Good,F,SI1,60.6,63.0,6.47,6.5,3.93,5436.61763112049
1.57,Premium,F,SI1,62.0,58.0,7.47,7.41,4.61,9910.072686851832
0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,565.2638245551216
0.42,Ideal,D,SI1,61.9,57.0,4.82,4.77,2.97,1150.9192696428877
0.34,Ideal,E,SI1,63.0,55.0,4.47,4.42,2.8,690.8621022320935
1.01,Premium,F,VS2,63.0,58.0,6.43,6.36,4.03,5232.821387260579
0.34,Very Good,E,VS2,62.8,58.0,4.43,4.45,2.79,598.0066620651296
0.4,Ideal,E,SI2,61.2,55.0,4.74,4.77,2.91,1048.699950598535
0.39,Very Good,I,VVS2,63.0,56.0,4.62,4.68,2.93,1020.0444644558934
1.57,Ideal,E,VS2,62.3,57.0,7.39,7.44,4.62,10829.390183932996
1.35,Premium,H,VS2,61.5,58.0,7.09,7.15,4.38,8039.566406790491
0.35,Very Good,D,SI1,60.1,61.0,4.56,4.59,2.75,565.6118937501378
2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,13122.167148369923
0.51,Very Good,G,VS2,62.7,57.0,5.05,5.12,3.19,1772.3771524449194
0.62,Premium,J,VVS2,60.9,58.0,5.5,5.56,3.37,2276.6326954522233
0.56,Ideal,G,SI1,61.5,56.0,5.31,5.32,3.27,2080.536173723054
0.35,Ideal,F,VVS1,61.8,55.0,4.53,4.57,2.81,748.4661807159378
0.72,Premium,F,VS1,62.2,58.0,5.75,5.7,3.56,3015.8472668629306
1.51,Ideal,I,SI2,61.2,58.0,7.33,7.42,4.51,10273.281781864061
1.01,Good,D,SI2,63.9,57.0,6.29,6.36,4.04,5150.708483402365
1.51,Fair,G,SI2,65.5,55.0,7.14,7.08,4.66,7100.138780141549
0.75,Very Good,H,VVS2,60.6,57.0,5.86,5.89,3.56,3156.220456361366
0.5,Good,D,SI2,61.9,63.0,5.05,5.07,3.13,1352.963951515536
0.36,Ideal,G,VVS2,61.5,55.0,4.58,4.62,2.83,800.7461464005673
0.63,Ideal,F,SI1,62.6,56.0,5.53,5.49,3.45,2540.1986647368385
0.47,Ideal,H,SI2,62.4,53.0,4.98,5.02,3.12,1470.2243485338076
1.01,Good,F,SI1,58.8,64.0,6.58,6.51,3.85,4505.648555823444
1.01,Very Good,G,VS2,63.2,55.0,6.39,6.34,4.02,5021.233421216086
0.9,Ideal,G,SI2,62.7,55.0,6.11,6.17,3.85,4832.298991837738
1.51,Ideal,I,SI1,61.2,60.0,7.39,7.37,4.52,10196.88291653323
1.0,Good,I,SI1,57.6,61.0,6.56,6.52,3.77,4563.33759627341
0.31,Premium,I,VS1,62.3,59.0,4.29,4.35,2.69,526.0538883255917
1.63,Premium,I,SI1,61.7,58.0,7.54,7.51,4.64,10467.976352926577
0.4,Very Good,E,VVS2,61.4,56.0,4.74,4.81,2.93,996.2541056846408
0.42,Very Good,G,VS1,60.6,58.0,4.82,4.95,2.96,1321.6440778146252
0.7,Premium,H,VS1,61.9,56.0,5.7,5.67,3.52,2868.3880332364424
0.32,Very Good,D,SI1,60.1,60.0,4.38,4.4,2.64,462.96942297160285
0.75,Very Good,E,VS2,62.8,55.0,5.77,5.79,3.63,3240.9848652551987
0.32,Ideal,G,IF,61.4,55.0,4.42,4.44,2.72,573.5903678697678
0.25,Ideal,E,VS2,60.6,57.0,4.08,4.11,2.48,276.17955920543955
1.02,Ideal,F,SI2,61.6,56.0,6.52,6.49,4.01,5702.696558742373
0.4,Premium,D,SI1,61.1,58.0,4.75,4.74,2.9,899.7688279759316
0.48,Good,F,VS1,59.0,60.9,5.09,5.15,3.02,1294.4748571239331
0.31,Ideal,E,VS1,60.1,55.0,4.42,4.53,2.69,486.96981219755116
1.0,Ideal,H,SI2,62.5,54.0,6.32,6.38,3.97,5704.775236286301
0.9,Premium,I,VS2,61.6,58.0,6.15,6.09,3.77,4434.986462185289
1.02,Very Good,D,SI1,62.7,57.0,6.42,6.5,4.05,5556.5466940248025
0.36,Premium,F,VS2,62.0,59.0,4.51,4.56,2.81,776.2282545667572
0.31,Very Good,E,SI1,63.1,57.0,4.31,4.28,2.71,259.264529170679
0.7,Fair,F,VS2,65.5,57.0,5.55,5.41,3.59,2030.317493964937
1.74,Premium,J,VS2,61.9,62.0,7.62,7.54,4.7,11547.29029472737
1.79,Premium,G,VS1,61.7,59.0,7.85,7.74,4.81,11787.210000219377
0.36,Ideal,E,VS1,62.4,55.0,4.61,4.59,2.87,734.9593051473767
1.52,Good,E,I1,57.3,58.0,7.53,7.42,4.28,8566.219711944867
0.94,Premium,E,SI1,62.0,58.0,6.24,6.27,3.88,4737.111024755139
0.33,Ideal,I,SI1,61.5,57.0,4.49,4.46,2.75,594.1207389744873
1.06,Ideal,G,SI2,62.2,55.0,6.56,6.53,4.07,6086.002105727593
0.75,Ideal,E,SI1,62.1,55.0,5.81,5.85,3.62,3545.8660217138445
0.79,Premium,H,VS1,60.0,60.0,6.07,5.99,3.64,3369.101343332388
0.33,Ideal,E,SI1,59.6,57.0,4.53,4.49,2.69,600.2058941587834
0.82,Ideal,F,SI2,62.4,54.0,5.97,6.02,3.74,4116.590754170408
0.32,Ideal,G,VS1,61.9,55.0,4.4,4.42,2.73,585.6592827134277
0.3,Premium,F,VS2,62.2,60.0,4.22,4.27,2.64,512.5517312556199
0.7,Ideal,F,VS2,62.0,56.0,5.71,5.74,3.55,3111.6024868636005
1.52,Fair,J,VS1,65.4,58.0,7.22,7.17,4.7,7210.744298534046
0.31,Ideal,G,IF,62.0,54.0,4.36,4.38,2.71,523.4631413320976
0.51,Ideal,D,VS2,61.6,57.0,5.19,5.14,3.18,1677.4780567289322
0.74,Premium,H,VS2,59.9,57.0,5.91,5.87,3.53,3044.670848425468
0.67,Good,F,VS2,58.1,62.0,5.76,5.83,3.36,2471.7250822844476
0.32,Ideal,H,VS1,62.1,55.0,4.39,4.4,2.73,594.7446970827768
0.72,Ideal,H,VS1,62.3,55.0,5.72,5.74,3.57,3320.104111275303
0.5,Very Good,E,VS2,62.8,60.0,5.02,5.08,3.17,1667.9008932033428
0.86,Ideal,E,SI2,61.8,57.0,6.1,6.13,3.78,4424.516070330096
0.51,Premium,D,SI1,61.9,60.0,5.15,5.12,3.18,1548.4784192897357
2.0,Fair,I,VS1,58.5,68.0,8.26,8.15,4.8,10777.600358322741
1.79,Very Good,F,VS2,62.8,59.0,7.7,7.8,4.87,12508.93464559963
0.7,Very Good,F,VS2,63.4,56.0,5.69,5.63,3.59,2499.462789288119
0.7,Very Good,G,VS2,62.2,61.0,5.54,5.59,3.46,3133.9616085810167
0.28,Very Good,E,IF,59.6,55.0,4.24,4.31,2.55,399.97633550817727
0.32,Premium,D,SI1,60.8,58.0,4.41,4.44,2.69,488.80823573258476
1.5,Good,I,I1,62.6,63.0,7.19,7.25,4.52,9120.976881874582
0.9,Fair,I,VVS2,60.9,66.0,6.1,6.12,3.72,3908.161971256088
0.41,Premium,I,VVS2,62.4,60.0,4.73,4.7,2.94,1023.7835587525387
1.0,Premium,J,SI1,58.7,58.0,6.55,6.51,3.83,5020.135192034719
