,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,3030.1589991561877
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,712.6326832251925
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,1533.429428304583
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,3089.9473664765583
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1550.2702215215313
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,164.30814485460724
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,5443.016287822862
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,195.16809362180743
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,413.45592595120365
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3601.969746446055
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,5865.794623472728
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,4422.897045992324
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,16667.441324871903
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,6188.880481906827
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,584.4659085372796
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,374.24085780896735
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,1802.1691290522003
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,3544.697584887618
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,540.100968535105
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,8218.453746709012
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,5504.618725021194
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,976.7940935299647
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,443.2039407244131
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,1993.0502749324387
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,452.9502377365818
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,1546.232283655584
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,23835.016837669627
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,1912.1482558570367
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,331.98232545870724
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,753.3694834714402
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1719.0432419888134
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,10198.948186020723
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,435.55095723334944
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,9883.353527770614
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,580.9683232482323
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,443.6137388344325
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,2895.190066037446
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,5309.159288698111
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,406.2127405701608
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,7879.372879539623
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,3066.7273070696115
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,958.8544604498343
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,5328.751208349132
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,5853.004862252536
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,1791.1803435791621
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,5704.251694255679
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,503.4021061548035
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,9451.841503475884
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,957.7425264558425
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3099.5318801816547
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1670.7840127183808
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,5401.739134999715
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,11283.159882549906
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,955.6492129347383
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,495.7491226637403
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1578.2041664167768
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,5627.63562784917
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,5755.405698557874
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,8211.223655458776
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1611.1574287050828
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,6870.2293290513135
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3111.9118432918267
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,1529.4045845694454
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,604.2065173645628
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,3040.7248923883967
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,4377.302711660088
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,322.2672572867325
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,13741.188613307986
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,4616.952210547464
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,6648.911126644703
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,714.8565512131759
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,722.5095347042401
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,397.03802497508536
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,718.1923531951511
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,3593.776410378092
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,9459.77373061009
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2322.2673847535884
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,3121.4963569969213
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,350.62409442281
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,5548.398989475466
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,977.2038916399846
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,6435.363368065226
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1672.4675281294649
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,5465.813454988978
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1909.6451442259104
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,446.81898634952995
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,754.4814174654318
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,4646.700225320674
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,5371.711876583364
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,5510.736882277436
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,3452.527536696036
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,503.4021061548035
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,535.3739889159972
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,5964.505721161384
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,1700.5320274915912
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,5338.628059828178
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,5330.142385986264
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,2133.8893505044757
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,2936.467218860592
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,424.15237365029043
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,926.3109962715495
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,4087.4312244480525
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,3217.7043430544527
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,5964.226477518243
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,947.5864313336552
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,987.6210956959319
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,-17.82117767138584
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,332.9637049858202
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,6814.199655953747
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,5815.050417280556
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,2344.0831723925926
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,3875.9767793896795
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,5471.5218141352
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,463.7772399025466
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,1591.8266179878192
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,5124.278839738045
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,5404.0935574545765
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,417.4807696863404
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,644.3717361937188
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,2947.865802443651
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,5944.062976450129
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,6837.8476481801
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,5807.820326030321
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,274.4178261263205
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1651.322647534239
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,5318.334004293187
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,1168.6253900971228
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,9704.442546890527
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,2074.1009831841047
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,978.3158256339763
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,15735.30550419074
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,1004.7280384252114
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1570.141384815694
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,-55.20908180484912
2949,1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,6173.587609055511
2950,1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,6861.887303807088
2951,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,6222.126081969082
2952,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,4543.833729430002
2953,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,7097.660648135589
2954,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,3001.802162020112
2955,1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,5601.9567797821
2956,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,1640.905443478293
2957,0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,425.674105754302
2958,1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,6210.155916968933
2959,0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,405.10080657616936
2960,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,927.2923757986619
2961,0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,4591.098485042513
2962,0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,363.9542082199
2963,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,3253.9934073247323
2964,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,1029.749073579312
2965,0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1689.7050253256245
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,1768.6755141869953
2967,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,4483.225765889592
2968,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,3031.270933150179
2969,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,656.1801178867981
2970,0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,2978.7257512108526
2971,1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,5530.328801928457
2972,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,5423.554922638718
2973,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,373.83105969894746
2974,1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,7230.144604332591
2975,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,2875.026564969332
2976,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,1812.3252241743892
2977,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,792.994349723697
2978,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,4605.832870607547
2979,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,5238.674473678653
2980,0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,314.0426923785767
2981,2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,13825.295879898484
2982,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,7811.962757568384
2983,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,3141.659858065035
2984,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,417.4807696863404
2985,1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,9707.765254741691
2986,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,65.59704716595161
2987,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,3561.655838440636
2988,0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,3209.920805096511
2989,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,4476.274918282501
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,1589.4721955329574
2991,0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,232.86142966003172
2992,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2680.9532657048067
2993,0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,1608.6543170739583
2994,1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,9844.30024293545
2995,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,9446.704725746757
2996,2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,13825.295879898484
2997,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,5438.041293400805
2998,0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,5153.865071204182
2999,0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,154.4312933755607
3000,0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,982.6330071430652
3001,1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,6007.187145752474
3002,0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,1036.4206775432622
3003,1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,5490.294137566181
3004,0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,2249.558701746148
3005,0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,892.8173814063446
3006,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,492.98490209885836
3007,0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,903.1040309954119
3008,0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,955.239414824718
3009,0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,362.84227422590834
3010,0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,413.8657240612242
3011,0.46,Very Good,E,VS2,62.2,58.0,4.95,4.99,3.09,1317.9501395110728
3012,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,935.0759137566037
3013,0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,365.0661422138917
3014,1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,6005.3730758745105
3015,0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,3131.5037629428466
3016,0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,5091.996484493517
3017,1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,5533.385360267291
3018,0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,965.3955099469066
3019,0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,501.17823816682017
3020,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,678.4369324760164
3021,1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,11294.427911666087
3022,0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,733.9081182872982
3023,0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,3038.9239166412426
3024,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,1740.156893743846
3025,0.3,Ideal,E,VS2,62.1,55.0,4.28,4.32,2.67,385.63944139202545
3026,0.71,Very Good,E,VS2,63.7,58.0,5.6,5.64,3.58,3182.937010888183
3027,0.3,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68,321.6956758696401
3028,0.97,Good,F,SI1,60.1,65.0,6.46,6.36,3.85,4917.681928765659
3029,1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,7500.4060371842215
3030,1.57,Ideal,I,VS2,61.5,56.0,7.56,7.49,4.63,9870.172103149787
3031,1.0,Premium,G,VS1,62.4,59.0,6.35,6.4,3.98,5351.54837551525
3032,0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,1059.0872902425012
3033,0.7,Fair,G,SI1,61.7,66.0,5.7,5.58,3.48,2960.9348073069855
3034,0.56,Ideal,D,VS1,61.6,57.0,5.33,5.29,3.27,1931.6096210411788
3035,0.51,Good,E,SI1,57.4,62.0,5.24,5.29,3.02,1527.4730543554124
3036,0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,1733.075491669876
3037,0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,832.6192159759529
3038,1.7,Very Good,H,VS2,63.3,57.0,7.59,7.54,4.79,11159.017951597132
3039,0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,295.2834630784057
3040,1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,6026.356173162664
3041,2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,13776.086499941131
3042,0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,1953.7046523233248
3043,0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,4687.846823676942
3044,0.9,Ideal,I,VS1,62.4,57.0,6.17,6.21,3.86,4522.148496257877
3045,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,5329.732587876245
3046,0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,1630.3395502460846
3047,0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,2887.5370825463815
3048,0.7,Fair,H,SI1,66.0,56.0,5.5,5.53,3.64,3183.3468089982025
3049,0.34,Ideal,I,SI1,60.2,57.0,4.54,4.5,2.72,514.6701352709838
3050,0.32,Ideal,G,IF,61.2,55.0,4.41,4.44,2.71,453.4905903134804
3051,0.31,Ideal,D,VS2,59.4,56.0,4.45,4.4,2.63,302.1037562186193
3052,0.41,Premium,E,SI1,61.4,56.0,4.81,4.77,2.94,946.3439428727844
3053,1.84,Ideal,J,VS1,62.4,56.0,7.84,7.8,4.89,12321.790338877672
3054,0.9,Very Good,I,VS2,63.2,56.0,6.15,6.09,3.87,4531.602455496093
3055,1.0,Ideal,E,VS2,61.6,57.0,6.44,6.38,3.95,5246.737255279736
3056,0.37,Premium,E,SI1,61.8,58.0,4.59,4.64,2.85,777.2785846315498
3057,1.53,Ideal,F,VS1,61.5,59.0,7.38,7.46,4.56,9666.631750516233
3058,1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,6067.092973408913
3059,1.04,Premium,F,SI2,62.8,55.0,6.48,6.41,4.05,5609.857778076112
3060,0.8,Very Good,E,SI2,62.6,59.0,5.84,5.91,3.68,3851.496096812478
3061,0.29,Good,F,VS1,62.1,56.0,4.24,4.26,2.64,323.21740797365146
3062,1.21,Ideal,F,I1,62.0,56.0,6.84,6.8,4.23,6965.735179224872
3063,2.01,Very Good,J,VS2,61.1,59.0,8.04,8.07,4.92,13846.70186942747
3064,0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,393.70222299311035
3065,1.01,Fair,H,VS2,64.5,60.0,6.3,6.25,4.05,5493.207047307326
3066,1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,10348.669639413882
3067,1.19,Very Good,D,SI2,61.1,58.0,6.84,6.88,4.19,6771.9411236034875
3068,1.12,Premium,H,VS1,61.6,58.0,6.64,4.11,3.7,5982.493732422353
3069,1.7,Good,H,SI1,63.9,56.0,7.61,7.53,4.84,11135.108850437024
3070,0.3,Premium,G,VS1,61.4,60.0,4.33,4.3,2.65,326.42265548874866
3071,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,9305.194743130942
3072,1.01,Ideal,F,SI1,62.0,56.0,6.41,6.46,3.99,5391.173241767506
3073,0.31,Premium,G,VS1,61.2,60.0,4.39,4.37,2.68,367.1594557349972
3074,0.7,Good,F,SI1,58.7,64.0,5.77,5.78,3.39,2903.3834021054085
3075,0.9,Very Good,H,VS1,63.0,62.0,6.09,6.0,3.81,4589.9865510485215
3076,0.71,Ideal,G,VVS2,61.7,57.0,5.72,5.74,3.53,3057.273347831395
3077,0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,606.9707379294457
3078,0.4,Good,E,SI1,64.2,57.0,4.68,4.66,3.0,980.9494917319818
3079,0.34,Ideal,E,VVS2,62.4,55.0,4.47,4.51,2.79,595.5721543463876
3080,0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,423.040439656299
3081,0.5,Ideal,F,SI1,60.2,63.0,5.12,5.15,3.09,1547.344217649576
3082,0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,343.38090904176534
3083,1.33,Ideal,H,SI1,60.1,57.0,7.14,7.2,4.31,7884.392196932684
3084,1.0,Good,F,IF,63.2,63.0,6.24,6.26,3.95,5461.365719013012
3085,2.07,Premium,E,SI2,58.9,61.0,8.45,8.35,4.95,14018.56267707378
3086,0.36,Ideal,D,VS2,61.1,57.0,4.62,4.58,2.81,635.0664661317646
3087,1.25,Premium,I,VS2,62.2,57.0,6.92,6.84,4.28,7284.373301683004
3088,1.01,Very Good,G,SI1,60.0,58.0,6.51,6.55,3.92,5287.194811882844
3089,1.54,Very Good,G,IF,59.4,60.0,7.55,7.61,4.5,9590.879603300767
3090,0.54,Ideal,H,SI1,61.1,56.0,5.25,5.27,3.21,1817.8848941443475
3091,1.07,Ideal,H,VS2,61.8,56.0,6.52,6.55,4.04,5883.864811019738
3092,0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,82.42474625209047
3093,0.32,Ideal,D,SI1,59.6,57.0,4.47,4.42,2.65,382.87522082714463
3094,0.35,Very Good,E,VS2,60.2,60.0,4.54,4.57,2.74,623.7984370155841
3095,0.42,Ideal,E,SI1,62.6,57.0,4.81,4.84,3.02,1055.472244617385
3096,1.11,Very Good,H,SI2,59.0,59.0,6.79,6.82,4.02,6011.504327261562
3097,1.51,Premium,H,SI2,62.3,62.0,7.32,7.21,4.51,9504.535374591476
3098,1.01,Good,F,VS2,65.2,57.0,6.19,6.23,4.05,5616.36759873299
3099,0.32,Ideal,H,VVS1,62.0,55.0,4.42,4.45,2.75,443.2039407244131
3100,0.33,Ideal,I,VVS1,62.2,54.0,4.43,4.45,2.76,533.1501209280138
3101,0.28,Ideal,G,IF,61.3,57.0,4.25,4.27,2.6,211.58599459792663
3102,0.32,Very Good,I,SI2,63.4,56.0,4.37,4.34,2.76,487.9655847057984
3103,0.73,Ideal,E,VS1,61.4,55.0,5.8,5.82,3.57,3177.669678692175
3104,1.02,Premium,F,SI2,63.0,58.0,6.44,6.38,4.04,5449.426782853054
3105,1.51,Ideal,E,SI2,62.9,57.0,7.29,7.23,4.57,9540.954993328634
3106,0.26,Very Good,E,VVS1,61.5,56.0,4.1,4.15,2.53,166.5320128425908
3107,0.55,Ideal,I,VVS1,61.7,56.0,5.24,5.29,3.25,1932.852109502048
3108,0.32,Ideal,G,SI1,61.4,57.0,4.41,4.38,2.7,446.81898634952995
3109,1.51,Very Good,F,SI1,62.6,57.0,7.25,7.31,4.56,9595.444799612804
3110,1.73,Premium,F,SI2,63.0,60.0,7.63,7.52,4.77,11415.23404063689
3111,0.43,Ideal,G,VS1,61.9,55.0,4.86,4.84,3.0,1099.8240904887489
3112,0.43,Very Good,E,VVS2,60.8,57.0,4.89,4.92,2.98,1074.5238116915075
3113,1.0,Premium,D,SI1,61.5,60.0,6.34,6.38,3.91,5360.723091110324
3114,0.57,Premium,E,SI1,62.5,57.0,5.28,5.22,3.28,2082.1637647851876
3115,1.1,Ideal,E,SI2,61.6,56.0,6.66,6.63,4.09,6037.214404168825
3116,1.2,Ideal,E,VVS1,60.1,61.0,6.83,6.91,4.13,6888.02027295518
3117,0.4,Ideal,I,IF,62.2,56.0,4.75,4.71,2.94,906.7190766205281
3118,0.24,Very Good,E,VVS2,62.9,57.0,3.96,3.99,2.5,105.63171152822838
