carat,cut,color,clarity,depth,table,x,y,z,price_predicted
0.38,Good,D,VVS1,61.3,61.0,4.68,4.72,2.88,1110.6336916913174
0.73,Good,E,SI1,63.2,58.0,5.7,5.76,3.62,2665.0464205509616
1.01,Very Good,H,SI1,61.9,57.0,6.36,6.41,3.95,4986.097787379254
0.4,Premium,F,VS1,62.5,59.0,4.69,4.66,2.92,1025.7932920100643
1.57,Ideal,J,VVS2,61.4,57.0,7.45,7.5,4.59,14088.523784813511
1.29,Ideal,J,VS2,60.9,58.0,7.05,7.0,4.28,8256.174607634015
0.25,Very Good,F,VVS2,62.4,55.0,4.03,4.06,2.52,331.21015329929287
0.34,Ideal,E,VS2,62.5,55.0,4.45,4.48,2.79,600.3474087902168
0.39,Premium,F,SI1,60.1,59.0,4.77,4.74,2.86,600.3215304901059
0.41,Ideal,F,VVS1,61.9,56.0,4.79,4.77,2.96,1372.633353200105
0.53,Ideal,E,VS2,62.8,55.0,5.21,5.17,3.26,1639.958172654091
1.25,Premium,G,VS1,61.8,58.0,6.94,6.91,4.28,8406.265153207763
0.71,Premium,F,VS1,61.1,58.0,5.76,5.72,3.51,3292.1220826276317
0.36,Ideal,E,VS2,62.6,56.0,4.56,4.52,2.84,658.6155669188533
0.51,Very Good,E,VVS2,61.3,55.0,5.14,5.16,3.16,2093.107685606029
0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,1870.3579768636268
0.91,Premium,D,SI1,63.0,59.0,6.15,6.11,3.86,3996.3885512380157
0.32,Premium,G,VS1,61.4,58.0,4.4,4.36,2.69,471.4830923305876
1.11,Ideal,J,SI2,62.6,54.0,6.61,6.64,4.15,4990.591547824714
2.16,Premium,J,SI1,60.5,59.0,8.41,8.35,5.07,16033.54356250211
1.19,Premium,E,VS1,59.8,58.0,7.01,6.94,4.17,7504.144505112405
0.35,Ideal,E,VS1,61.9,56.0,4.53,4.55,2.81,642.3741226672164
0.54,Very Good,F,VS1,61.6,59.0,5.26,5.2,3.22,1900.4987752385698
0.34,Ideal,F,VS2,60.7,56.0,4.56,4.53,2.76,494.41933263630926
1.27,Premium,J,SI2,60.4,58.0,7.04,7.0,4.24,6196.0999310927555
0.47,Ideal,H,IF,62.4,57.0,4.97,5.0,3.11,2265.435384611711
1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,7890.5024752885565
1.76,Ideal,I,SI2,61.2,55.0,7.79,7.76,4.76,10396.377917189402
0.53,Very Good,G,SI1,63.4,54.0,5.09,5.13,3.24,1474.1731901136745
0.35,Premium,D,VS2,59.7,58.0,4.61,4.57,2.74,588.885380980782
1.5,Good,H,SI2,63.6,60.0,7.3,7.23,4.63,8149.275609698332
2.04,Premium,G,SI2,60.3,59.0,8.23,8.3,4.98,12857.94897131233
0.31,Ideal,H,VVS1,62.3,53.0,4.35,4.38,2.72,566.3905195906245
0.55,Premium,D,VVS1,60.3,59.0,5.34,5.3,3.21,2721.7677488045024
0.7,Ideal,G,SI1,61.9,58.0,5.66,5.69,3.51,2463.888689638089
0.52,Premium,F,SI1,59.5,59.0,5.24,5.31,3.14,1252.6660239655857
0.32,Ideal,G,VS2,60.3,57.0,4.46,4.43,2.68,441.99298483521534
0.29,Very Good,G,VVS1,62.0,58.0,4.19,4.23,2.61,599.8630423802742
1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,10157.507497124283
1.27,Ideal,F,VS2,62.8,56.0,6.9,6.86,4.32,8121.831420985318
0.37,Very Good,D,SI1,61.0,62.0,4.61,4.64,2.82,705.5896835479798
1.01,Premium,F,SI1,60.6,58.0,6.54,6.49,3.95,4593.587516408035
0.76,Ideal,F,VS2,61.0,55.0,5.89,5.92,3.6,3483.3412438877695
0.59,Ideal,E,SI1,62.9,57.0,5.36,5.33,3.36,1611.4100771840776
1.8,Good,I,SI2,63.2,58.0,7.66,7.75,4.87,10926.929903955748
0.75,Ideal,F,SI2,62.1,55.0,5.83,5.87,3.63,2320.8517605479406
1.07,Ideal,D,IF,60.9,54.0,6.66,6.73,4.08,9165.870745547203
0.4,Premium,D,VS2,59.1,57.0,4.87,4.81,2.86,797.7908435198792
0.28,Good,J,VVS2,58.4,60.0,4.27,4.33,2.51,734.9918876164247
0.71,Very Good,E,VS2,62.9,57.0,5.68,5.7,3.58,3091.4037042964883
0.6,Ideal,I,SI2,62.2,54.0,5.4,5.44,3.37,1380.4425635472612
1.05,Ideal,F,VVS2,62.1,54.0,6.55,6.52,4.06,7515.17503135725
0.33,Ideal,E,VVS1,61.5,56.0,4.49,4.46,2.75,765.0516148044635
0.71,Ideal,E,VS2,62.0,57.0,5.71,5.74,3.55,3095.109655255158
1.01,Premium,F,SI1,62.8,59.0,6.4,6.36,4.01,4748.890939440218
0.33,Premium,I,VS1,61.6,60.0,4.42,4.45,2.73,568.9569190273046
0.9,Very Good,F,VS2,64.2,59.0,6.07,6.11,3.91,4742.787153405192
0.74,Ideal,F,VS1,62.3,57.0,5.79,5.77,3.6,3631.349482903605
1.04,Premium,G,I1,62.2,58.0,6.46,6.41,4.0,2936.07390153203
0.51,Ideal,D,VS2,62.4,55.0,5.12,5.14,3.2,1568.0330476888362
0.58,Very Good,H,SI1,63.3,56.0,5.34,5.31,3.37,1485.5036680748926
1.02,Very Good,D,SI2,63.4,59.0,6.41,6.37,4.05,4297.807674748955
0.41,Ideal,I,VS2,62.0,57.0,4.74,4.77,2.95,994.146679513241
0.43,Ideal,I,VVS2,62.6,57.0,4.79,4.82,3.01,1425.0108257521906
1.13,Ideal,E,VS2,61.4,58.0,6.71,6.74,4.13,6752.868356273982
0.39,Fair,E,SI1,65.6,60.0,4.5,4.56,2.97,961.2274803294367
1.0,Premium,J,SI2,62.7,58.0,6.32,6.28,3.95,4273.1632149629895
0.56,Good,E,VS2,62.3,63.0,5.22,5.27,3.27,2031.9154175485965
1.15,Premium,G,SI1,63.0,59.0,6.68,6.63,4.19,5969.344322706838
0.81,Ideal,H,IF,61.6,58.0,5.98,6.01,3.69,6132.087845455654
1.27,Premium,J,VVS1,60.1,58.0,7.06,6.99,4.22,10993.646803904254
0.73,Ideal,G,VS2,61.6,56.0,5.8,5.83,3.58,3218.0096490485575
0.31,Ideal,G,VVS1,60.8,56.0,4.36,4.39,2.66,703.4737098490923
0.68,Very Good,G,IF,62.7,56.0,5.56,5.6,3.5,4625.480573290433
0.51,Good,D,VS2,60.1,65.0,5.14,5.17,3.1,1665.8276249214387
1.2,Very Good,I,VS1,63.1,58.0,6.7,6.62,4.2,8149.841723999052
0.4,Very Good,H,VS1,63.4,58.0,4.74,4.66,2.98,934.7950521018533
1.54,Fair,I,SI2,64.6,56.0,7.3,7.26,4.7,8546.31213012979
0.77,Very Good,E,SI2,60.4,58.0,5.91,5.95,3.58,2494.571229867115
0.44,Very Good,E,SI1,62.2,60.0,4.79,4.86,3.0,1127.4300372367052
0.92,Premium,G,SI2,58.4,58.0,6.4,6.34,3.73,3453.0732978759875
1.01,Premium,E,SI1,59.5,60.0,6.54,6.46,3.87,4705.320999264382
0.82,Fair,F,SI1,64.9,58.0,5.83,5.79,3.77,3412.3823795252383
0.41,Ideal,G,VS1,61.7,57.0,4.81,4.78,2.96,954.3659155767314
0.44,Very Good,F,VVS1,62.1,60.0,4.84,4.92,3.03,1608.0412057596145
0.56,Ideal,D,SI2,62.2,55.0,5.29,5.32,3.3,1123.7645233384465
0.26,Very Good,E,VVS2,61.7,61.0,4.08,4.12,2.53,445.06376420775086
0.39,Ideal,G,IF,61.6,56.0,4.69,4.73,2.9,1454.6877070453768
0.7,Fair,I,I1,68.6,57.0,5.46,5.34,3.71,949.0695668908616
1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,5820.968636757625
2.0,Very Good,H,SI2,61.0,57.0,8.02,8.18,4.94,12706.537365990167
0.54,Very Good,I,VS2,62.3,56.0,5.17,5.22,3.24,1863.270642602236
0.54,Ideal,D,VS2,61.1,56.0,5.29,5.25,3.22,1726.3226818164217
1.6,Very Good,I,VS1,62.3,59.0,7.46,7.51,4.66,12143.307635710615
0.37,Ideal,E,VS1,61.4,55.0,4.62,4.66,2.85,754.13267545277
1.09,Ideal,G,VVS2,61.8,56.0,6.58,6.62,4.08,8153.899525835657
0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,3325.029703644847
1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,4599.372294535731
0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,594.089219085909
1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,8170.423484456225
1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,8180.907951506979
0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,1273.359942264291
0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,538.4863402381761
1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,7079.248667672636
0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,1667.2422131657481
1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,6128.82717028761
0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,3624.7274015284775
1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,7582.864568134657
0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,555.6058403534425
0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,3359.348020896009
0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,2074.9863215438245
1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,4154.19090733123
1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,4918.3689886655975
0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,4258.72093694754
0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,505.90213409353146
0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,1019.4090005759122
0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1506.3514484925672
0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,327.10573468475377
0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,562.6980396014305
0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,1124.2673412261947
0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1368.7905292953164
0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,2455.5214311121417
0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,706.6270744934741
0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,848.7493202316718
0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,2520.6156759470114
0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1608.321308500947
0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,190.43875752988242
1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,3089.8763305887073
0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,273.2846008434806
0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,731.7342858859874
0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3988.839674002572
1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,6263.098152492968
0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,3494.0992272531976
2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,20057.888751058934
1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,7113.215270092838
0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,1107.1674353464996
0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,656.7478450910394
0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,1922.5066809415353
0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,3022.867980302054
0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,110.79436341799556
1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,9586.280523792957
1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,4369.610174050568
0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,1603.4139286451673
0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,660.9593017321813
0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,2129.8084156638747
0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,982.9410664654442
0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,1621.3234541416118
3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,11130.53496380646
0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,1886.123327875493
0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,636.5397624599591
0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,770.1407224569912
0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1662.0949710924847
1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,9024.494177474633
0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,542.1004409558273
1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,11667.22853660035
0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,719.7746808852471
0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,401.7835089846403
0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,2327.939711320567
1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,4185.4878346902815
0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,622.6674484465775
1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,9179.4003801121
0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,3148.878060977817
0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,693.3249494057955
1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,6072.489937949635
1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,6694.364180438868
0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,1941.2771666122985
1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,6023.979731554302
0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,697.3762482001785
1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,8232.85469940838
0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,337.4771465211211
0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3420.6332192582017
0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1259.3336823292275
1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,5663.075201379957
1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,12527.09226599434
0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,1280.5607669569436
0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,522.0617475908421
0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1266.8912552078973
1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,4430.035130093832
1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,4596.820804223795
1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,11450.044662611901
0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1094.004713780606
1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,5656.274549117294
0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3419.949016093976
0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,2056.3364524458025
0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,405.25055630561747
0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,2508.5885516675744
0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3350.1284955857373
0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,892.2133210885604
2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,12559.913300157477
0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,3508.3580541092456
1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,5441.016282621714
0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,740.9165852635683
0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,1155.3688498625443
0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,544.6058608581134
0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,778.6248572022942
0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,2590.27298822733
1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,9351.63804486286
0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2364.8286312208406
0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2567.6317870982093
0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,301.5997636426205
1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,5861.70476136204
0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,1005.0331252824153
1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,6886.123490886156
0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1275.3542978620671
1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,5095.003448160006
0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1429.3441941076853
0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,527.0057187711063
0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,1006.6874256930232
0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,4128.475103727935
1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,4869.295127854628
1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,4872.291928647117
0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,2411.3373108421465
0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,500.2919812605137
0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,810.2873009467467
1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,5357.224948407715
0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,1388.7818150330631
1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,5662.795816273947
1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,6903.911124900024
0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,1296.2944427516154
0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,2024.1978859155097
0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,567.1834929014112
0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,894.4903711488964
0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,3409.4852287682725
0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,4098.644268573589
1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,5489.049135528394
0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,365.1769918533564
0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,889.0327646133692
0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,19.277312061130033
0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,387.35199270371413
1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,5614.657135826482
1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,2555.2466944055727
0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,2528.5802002710925
0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,5110.0270247213575
1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,2686.0352491760636
0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,490.7400845479219
0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,812.038148856489
1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,4440.16752998001
1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,4286.326277445446
0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,439.61879680173297
0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,603.6881921142826
0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,2979.6276905970662
1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,4764.246445771214
1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,10225.550295446716
1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,5226.9445405170445
0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,314.6711532482841
0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1568.7625126089533
1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,4684.289543926972
0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,884.8128868238191
1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,9784.178232355624
0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,2000.1201131232897
0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,1228.7268257382848
2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,14719.030071078367
0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,343.7346559760713
0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1096.6618571989502
0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,132.72232466397145
1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,5788.918002988687
1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,5664.918838166803
1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,9371.936555912403
0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,3428.2991306133554
1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,8213.190405656922
0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,3311.8726497525995
1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,5032.707541459752
0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,824.6317838807972
0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,616.5756584694527
1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,5055.657891514688
0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,484.0585178997908
0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,741.7182585459877
0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,4012.3865772312993
0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,378.31661894532226
0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,2269.7181542345456
0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,942.8005158325232
0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1238.6808000619012
0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,2217.5035695070305
0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,3389.3857464774856
0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,3349.8282687832184
0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,681.5146603656171
0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,2990.3212961801614
1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,5832.1241012671435
1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,4265.545454256968
0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,-50.38723779072552
1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,8408.434537914738
0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,2317.8183816759038
0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,1798.2745096519598
0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,636.22108996715
0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,3438.639461514716
1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,4108.71583692373
0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,353.0631121422166
2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,14879.216861855417
1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,6647.727684912015
0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,3231.946871340274
0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,424.98823710747183
1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,8480.859621886337
0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,38.4226372136925
0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,3752.7500845382265
0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,3228.6183424521478
0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,5030.186831529719
0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,1941.699533123529
0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,470.95255596386505
0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2168.8281019082606
0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,1562.8948697602168
1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,10921.23854945978
1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,8239.34544934815
2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,14544.900993462681
1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,8210.97643338419
0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,4368.966104844135
0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,263.96645953481584
0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,985.6387701239933
1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,8725.114643955872
0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,1087.5983564026355
1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,5777.163896374319
0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,2965.1136802787337
0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,893.1256843748652
0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,462.602722371395
0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,312.76175040329827
0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,1177.4111325692083
0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,452.69708249849646
0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,423.5192849944915
0.46,Very Good,E,VS2,62.2,58.0,4.95,4.99,3.09,1244.3943374147652
0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,1532.6790610750704
0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,405.4833327253409
1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,4865.354050955456
0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,2516.599826662993
0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,3985.2930843324775
1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,8624.666354528314
0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,365.03004726549443
