,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2790,0.71,Ideal,G,VS1,61.5,56.0,5.74,5.78,3.54,3034.1676668951486
2791,1.0,Premium,D,SI1,59.2,62.0,6.54,6.49,3.86,5149.284237275736
2792,0.33,Ideal,E,VS2,61.5,57.0,4.41,4.47,2.73,553.5539697440684
2793,1.2,Very Good,I,VS1,62.6,59.0,6.69,6.73,4.2,7022.819947085305
2794,1.21,Premium,G,VS1,62.7,58.0,6.76,6.85,4.27,7051.9570105968905
2795,0.42,Ideal,E,VVS2,62.3,55.0,4.81,4.76,2.98,1053.293718230661
2796,0.31,Good,G,VS1,63.2,56.0,4.28,4.29,2.71,484.9534872042757
2797,1.01,Premium,D,VVS2,62.4,58.0,6.44,6.39,4.0,5353.969344569911
2798,0.99,Fair,J,I1,73.6,60.0,6.01,5.8,4.35,5595.159527528809
2799,1.07,Premium,H,VS2,60.6,60.0,6.66,6.63,4.03,5735.318835971881
2800,0.92,Premium,F,SI2,61.8,58.0,6.19,6.23,3.84,4699.334263333974
2801,1.04,Very Good,G,VVS2,62.8,54.0,6.39,6.5,4.05,5709.865778536865
2802,0.3,Premium,G,VVS1,62.6,58.0,4.27,4.29,2.68,393.85829059295315
2803,0.62,Very Good,D,VVS2,58.1,63.0,5.59,5.66,3.27,2276.2690304929815
2804,0.7,Ideal,F,SI2,62.1,57.0,5.65,5.69,3.52,3025.6833144168095
2805,1.0,Premium,G,SI2,60.7,59.0,6.45,6.41,3.9,5242.2214369253425
2806,1.03,Ideal,G,SI1,60.8,57.0,6.52,6.47,3.95,5474.20160469282
2807,0.71,Ideal,G,VVS1,61.1,57.0,5.76,5.8,3.53,3013.5149558619023
2808,0.3,Ideal,H,VVS1,62.5,53.8,4.31,4.33,2.69,352.55286852646145
2809,0.4,Good,I,VS1,63.8,55.0,4.69,4.65,2.98,974.3668801742448
2810,0.5,Good,E,VS2,64.1,58.0,5.03,5.01,3.22,1637.4863138885203
2811,0.26,Very Good,E,VVS2,62.9,56.0,4.07,4.1,2.57,194.69919241362982
2812,0.33,Very Good,G,VS2,62.1,56.0,4.41,4.44,2.75,553.5539697440684
2813,0.4,Ideal,D,VVS2,62.2,55.0,4.74,4.72,2.94,922.7351025911299
2814,0.53,Very Good,E,SI1,63.0,55.0,5.14,5.18,3.25,1828.1610595895058
2815,0.7,Very Good,F,SI1,62.3,57.0,5.65,5.69,3.53,3025.6833144168095
2816,0.36,Ideal,E,VS2,61.9,56.0,4.55,4.56,2.82,713.2496488951838
2817,0.48,Premium,E,SI2,62.9,60.0,4.93,4.9,3.09,1537.9067647988593
2818,0.72,Ideal,D,SI1,60.5,56.0,5.79,5.84,3.52,3083.9574414399794
2819,0.51,Very Good,F,VS2,58.6,58.0,5.22,5.29,3.08,1542.70711120063
2820,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,163.72012586376127
2821,1.0,Good,F,I1,64.2,59.0,6.26,6.3,4.03,5438.42219174118
2822,0.26,Ideal,F,IF,62.0,56.0,4.07,4.1,2.53,194.69919241362982
2823,0.32,Ideal,G,VVS1,60.2,56.0,4.45,4.49,2.69,410.82699554963074
2824,0.79,Premium,G,VS1,61.3,59.0,5.97,5.91,3.64,3608.033907036386
2825,1.07,Ideal,H,VS2,62.1,57.0,6.53,6.49,4.04,5869.56145768798
2826,0.9,Premium,D,SI2,58.1,60.0,6.26,6.24,3.63,4424.206670461723
2827,2.35,Premium,J,VS1,60.7,60.0,8.64,8.6,5.23,16672.659116057584
2828,1.11,Ideal,I,VS1,63.0,56.0,6.61,6.57,4.15,6192.636822066779
2829,0.36,Good,E,VVS1,58.2,56.0,4.68,4.74,2.74,579.0070271790846
2830,0.3,Good,F,VVS1,61.1,61.0,4.29,4.32,2.63,373.20557955970685
2831,0.53,Ideal,G,VS1,61.8,55.0,5.17,5.22,3.21,1797.1819930396364
2832,0.79,Premium,J,SI1,58.8,62.0,6.03,6.01,3.54,3546.075773936648
2833,0.33,Premium,D,SI2,61.6,59.0,4.42,4.41,2.72,543.2276142274461
2834,1.36,Premium,I,VS1,62.0,59.0,7.1,7.06,4.39,8222.184204950896
2835,1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,5494.854315726065
2836,0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,981.0092296142997
2837,0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,441.8060620995002
2838,0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,1987.8567387406201
2839,0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,458.7747670561778
2840,0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,1544.5491142389137
2841,3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,23854.052946433683
2842,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,1915.5722501242599
2843,0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,331.90015749321515
2844,0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,752.7130679233907
2845,0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1724.8975044232752
2846,1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,10191.615457773558
2847,0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,433.32170962116084
2848,1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,9872.224099471328
2849,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,574.2066807773147
2850,0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,443.6480651377831
2851,0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,2899.9250451790494
2852,1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,5312.66392250342
2853,0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,404.1846461095763
2854,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,7869.971777060511
2855,0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,3075.4730889616403
2856,0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,962.1985216193373
2857,1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,5324.832281058327
2858,1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,5848.9087466547335
2859,0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,1788.697640561297
2860,1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,5708.02377549858
2861,0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,501.9221921609535
2862,1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,9445.8851799263
2863,0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,962.1985216193373
2864,0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3096.1257999948866
2865,0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1668.4653804383897
2866,1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,5405.601122153027
2867,1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,11286.599820147716
2868,0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,953.7141691409994
2869,0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,493.43783968261414
2870,0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1575.5281807887832
2871,1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,5630.93894048045
2872,1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,5749.329197565072
2873,1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,8201.53149391765
2874,0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1614.9915998169902
2875,1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,6878.250969852584
2876,0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3114.936507989848
2877,0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,1525.7384062439512
2878,0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,609.9860937289532
2879,0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,3046.336025450056
2880,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,4382.90124839523
2881,0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,328.2161514166464
2882,2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,13752.812478093485
2883,0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,4610.081069760936
2884,1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,6644.428799046822
2885,0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,713.2496488951838
2886,0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,721.7340013735231
2887,0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,393.85829059295315
2888,0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,713.2496488951838
2889,0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,3606.191903998101
2890,1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,9464.695887921262
2891,0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2317.574452559474
2892,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,3127.104866544755
2893,0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,348.86886244989273
2894,1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,5538.001740830841
2895,0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,982.8512326525836
2896,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,6424.616989834254
2897,0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1675.1077298784442
2898,1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,5459.074902774426
2899,0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1905.2458946076367
2900,0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,452.13241761612244
2901,0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,752.7130679233907
2902,0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,4641.060136310805
2903,1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,5364.295700086534
2904,1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,5515.507026759311
2905,0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,3454.9805773253256
2906,0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,501.9221921609535
2907,0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,532.901258710823
2908,1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,5969.141006777641
2909,0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,1699.4444469882583
2910,1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,5333.316633536666
2911,1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,5335.15863657495
2912,0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,2137.2260623751126
2913,0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,2932.746114767203
2914,0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,422.9953541045377
2915,0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,924.5771056294147
2916,0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,4082.320598087962
2917,0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,3216.3580601177937
2918,1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,5958.814651261018
2919,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,943.3878136243762
2920,0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,984.6932356908679
2921,0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,-4.45990576569352
2922,0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,340.3845099715543
2923,1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,6807.8084842745075
2924,1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,5830.098038659772
2925,0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,2329.7428111143804
2926,0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,3870.993141353731
2927,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,5477.885610769387
2928,0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,462.4587731327456
2929,0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,1585.8545363054054
2930,1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,5137.115878720829
2931,1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,5397.116769674688
2932,0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,422.9953541045377
2933,0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,642.8071633171073
2934,0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,2943.072470283825
2935,1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,5940.003943266057
2936,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,6845.429900264431
2937,1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,5809.445327626526
2938,0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,273.6260304700454
2939,0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1647.8126694051443
2940,1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,5322.990278020043
2941,0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,1166.883628913513
2942,1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,9698.51805872702
2943,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,2078.9519353519427
2944,0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,982.8512326525836
2945,2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,15732.570086432774
2946,0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,1013.8302992024521
2947,0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1565.20182527216
2948,0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,-57.93368638709171
2949,1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,6161.657755516911
2950,1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,6857.598258819338
2951,1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,6228.416235018417
2952,0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,4537.796581144576
2953,1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,7091.420429625098
2954,0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,3005.030603383564
2955,1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,5611.402569772405
2956,0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,1645.9706663668596
2957,0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,424.8373571428217
2958,1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,6211.4475300617405
2959,0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,404.1846461095763
2960,0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,933.0614581077522
2961,0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,4599.754714244313
2962,0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,362.8792240430846
2963,0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,3255.8214791460014
2964,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,1034.4830102356975
2965,0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1695.7604409116905
2966,0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,1764.3609234514831
2967,0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,4475.838448044837
2968,0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,3025.6833144168095
2969,0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,654.975521872014
2970,0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,2974.0515368336946
2971,1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,5527.675385314218
2972,1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,5417.769480707933
2973,0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,371.36357652142283
2974,1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,7234.147403819536
2975,0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,2881.114337184088
2976,0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,1815.992701034598
2977,0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,792.1764869515995
2978,0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,4610.081069760936
2979,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,5242.2214369253425
2980,0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,313.08944949825263
2981,2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,13833.581319188183
2982,1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,7816.497996439113
2983,0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,3145.9155745397165
2984,0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,422.9953541045377
2985,1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,9712.528420320214
2986,0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,64.14057677409915
2987,0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,3556.4021294532713
2988,0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,3216.3580601177937
2989,0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,4465.512092528215
2990,0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,1594.3388887837448
2991,0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,230.47860536526923
2992,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2667.944877411574
2993,0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,1604.665244300367
2994,1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,9839.403029883175
2995,1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,9433.716821371392
2996,2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,13833.581319188183
2997,1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,5431.054179588044
2998,0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,5163.294598868926
2999,0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,155.2357733854219
3000,0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,991.3355851309219
3001,1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,5998.278070289227
3002,0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,1034.4830102356975
3003,1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,5486.369963247727
3004,0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,2247.131966981397
3005,0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,891.7560360412614
3006,0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,500.0801891226695
3007,0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,902.0823915578845
3008,0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,951.872166102715
3009,0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,362.8792240430846
3010,0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,412.66899858791544
3011,0.46,Very Good,E,VS2,62.2,58.0,4.95,4.99,3.09,1314.4109495097218
3012,0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,933.0614581077522
3013,0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,362.8792240430846
3014,1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,6000.120073327511
3015,0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,3127.104866544755
3016,0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,5082.525757774227
3017,1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,5517.349029797595
3018,0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,970.6828740976765
3019,0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,501.9221921609535
3020,0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,682.2705823453143
3021,1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,11305.410528142678
3022,0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,732.0603568901454
3023,0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,3034.1676668951486
3024,0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,1738.9078660164662
3025,0.3,Ideal,E,VS2,62.1,55.0,4.28,4.32,2.67,383.53193507633
3026,0.71,Very Good,E,VS2,63.7,58.0,5.6,5.64,3.58,3178.736644127871
3027,0.3,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68,321.573801976592
3028,0.97,Good,F,SI1,60.1,65.0,6.46,6.36,3.85,4927.630425024883
3029,1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,7495.264635098598
3030,1.57,Ideal,I,VS2,61.5,56.0,7.56,7.49,4.63,9877.0244458731
3031,1.0,Premium,G,VS1,62.4,59.0,6.35,6.4,3.98,5345.484992091573
3032,0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,1063.6200737472832
3033,0.7,Fair,G,SI1,61.7,66.0,5.7,5.58,3.48,2974.0515368336946
3034,0.56,Ideal,D,VS1,61.6,57.0,5.33,5.29,3.27,1936.2249611575062
3035,0.51,Good,E,SI1,57.4,62.0,5.24,5.29,3.02,1522.0544001673836
3036,0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,1737.0658629781822
3037,0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,831.6399059798064
3038,1.7,Very Good,H,VS2,63.3,57.0,7.59,7.54,4.79,11164.525556986522
3039,0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,290.59473542672254
3040,1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,6022.61478739904
3041,2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,13781.949541605067
3042,0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,1958.7196752290363
3043,0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,4682.365558377298
3044,0.9,Ideal,I,VS1,62.4,57.0,6.17,6.21,3.86,4517.143870111329
3045,1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,5333.316633536666
3046,0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,1625.3179553336142
3047,0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,2891.4406927007103
3048,0.7,Fair,H,SI1,66.0,56.0,5.5,5.53,3.64,3180.578647166155
3049,0.34,Ideal,I,SI1,60.2,57.0,4.54,4.5,2.72,520.7329001559158
3050,0.32,Ideal,G,IF,61.2,55.0,4.41,4.44,2.71,452.13241761612244
3051,0.31,Ideal,D,VS2,59.4,56.0,4.45,4.4,2.63,309.4054434216848
3052,0.41,Premium,E,SI1,61.4,56.0,4.81,4.77,2.94,951.872166102715
3053,1.84,Ideal,J,VS1,62.4,56.0,7.84,7.8,4.89,12326.26839886219
3054,0.9,Very Good,I,VS2,63.2,56.0,6.15,6.09,3.87,4537.796581144576
3055,1.0,Ideal,E,VS2,61.6,57.0,6.44,6.38,3.95,5252.547792441966
3056,0.37,Premium,E,SI1,61.8,58.0,4.59,4.64,2.85,773.3657789566379
3057,1.53,Ideal,F,VS1,61.5,59.0,7.38,7.46,4.56,9657.21263666053
3058,1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,6062.078206427248
3059,1.04,Premium,F,SI2,62.8,55.0,6.48,6.41,4.05,5616.928578887257
3060,0.8,Very Good,E,SI2,62.6,59.0,5.84,5.91,3.68,3843.6980808804315
3061,0.29,Good,F,VS1,62.1,56.0,4.24,4.26,2.64,323.4158050148758
3062,1.21,Ideal,F,I1,62.0,56.0,6.84,6.8,4.23,6969.346166463907
3063,2.01,Very Good,J,VS2,61.1,59.0,8.04,8.07,4.92,13843.907674704806
3064,0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,393.85829059295315
3065,1.01,Fair,H,VS2,64.5,60.0,6.3,6.25,4.05,5498.538321802634
3066,1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,10354.995143001244
3067,1.19,Very Good,D,SI2,61.1,58.0,6.84,6.88,4.19,6766.503062208016
3068,1.12,Premium,H,VS1,61.6,58.0,6.64,4.11,3.7,6263.079307644856
3069,1.7,Good,H,SI1,63.9,56.0,7.61,7.53,4.84,11143.872845953276
3070,0.3,Premium,G,VS1,61.4,60.0,4.33,4.3,2.65,331.90015749321515
3071,1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,9299.474199655291
3072,1.01,Ideal,F,SI1,62.0,56.0,6.41,6.46,3.99,5384.948411119781
3073,0.31,Premium,G,VS1,61.2,60.0,4.39,4.37,2.68,371.36357652142283
3074,0.7,Good,F,SI1,58.7,64.0,5.77,5.78,3.39,2901.7670482173344
3075,0.9,Very Good,H,VS1,63.0,62.0,6.09,6.0,3.81,4599.754714244313
3076,0.71,Ideal,G,VVS2,61.7,57.0,5.72,5.74,3.53,3054.820377928395
3077,0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,603.3437442888992
3078,0.4,Good,E,SI1,64.2,57.0,4.68,4.66,3.0,984.6932356908679
3079,0.34,Ideal,E,VVS2,62.4,55.0,4.47,4.51,2.79,593.017388772277
3080,0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,422.9953541045377
3081,0.5,Ideal,F,SI1,60.2,63.0,5.12,5.15,3.09,1544.5491142389137
3082,0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,342.2265130098374
3083,1.33,Ideal,H,SI1,60.1,57.0,7.14,7.2,4.31,7876.614126500567
3084,1.0,Good,F,IF,63.2,63.0,6.24,6.26,3.95,5459.074902774426
3085,2.07,Premium,E,SI2,58.9,61.0,8.45,8.35,4.95,14029.056411290938
3086,0.36,Ideal,D,VS2,61.1,57.0,4.62,4.58,2.81,640.9651602788226
3087,1.25,Premium,I,VS2,62.2,57.0,6.92,6.84,4.28,7292.421530842706
3088,1.01,Very Good,G,SI1,60.0,58.0,6.51,6.55,3.92,5281.684855953551
3089,1.54,Very Good,G,IF,59.4,60.0,7.55,7.61,4.5,9583.086145005884
3090,0.54,Ideal,H,SI1,61.1,56.0,5.25,5.27,3.21,1815.992701034598
3091,1.07,Ideal,H,VS2,61.8,56.0,6.52,6.55,4.04,5879.887813204603
3092,0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,82.95128476906075
3093,0.32,Ideal,D,SI1,59.6,57.0,4.47,4.42,2.65,390.17428451638534
