,carat,cut,color,clarity,depth,table,x,y,z,price_predicted
2339,1.06,Premium,D,VS2,62.3,59.0,6.48,6.52,4.05,5968.782249953052
2340,1.07,Premium,D,IF,60.9,58.0,6.67,6.57,4.03,6046.375777717458
2341,1.02,Premium,G,SI1,63.0,55.0,6.45,6.4,4.05,5658.408138895431
2342,1.0,Very Good,H,SI1,63.4,56.0,6.37,6.34,4.03,5503.221083366621
2343,0.34,Ideal,F,VS2,62.5,55.0,4.51,4.48,2.81,382.0482509158833
2344,1.2,Very Good,G,SI2,61.8,60.0,6.78,6.85,4.21,7055.091638654723
2345,0.58,Ideal,E,VS2,61.6,55.0,5.33,5.38,3.3,2244.2929172616055
2346,0.3,Good,H,SI1,63.8,55.0,4.2,4.26,2.7,71.6741398582626
2347,2.0,Premium,D,SI2,61.6,59.0,8.09,8.2,5.02,13262.573859807133
2348,0.3,Premium,E,VS1,61.4,59.0,4.32,4.28,2.64,71.6741398582626
2349,0.3,Ideal,E,VVS2,61.1,57.0,4.34,4.36,2.65,71.6741398582626
2350,1.01,Very Good,H,SI2,63.4,55.0,6.35,6.29,4.01,5580.814611131025
2351,0.43,Premium,D,SI1,61.2,58.0,4.87,4.83,2.97,1080.390000795529
2352,0.51,Premium,F,VS1,60.2,58.0,5.25,5.21,3.15,1701.1382229107703
2353,1.0,Premium,E,SI1,61.9,62.0,6.4,6.34,3.94,5503.221083366621
2354,0.31,Ideal,H,VVS2,61.2,56.0,4.34,4.37,2.66,149.2676676226679
2355,0.31,Ideal,G,VVS1,61.9,55.0,4.36,4.3,2.68,149.2676676226679
2356,0.51,Ideal,I,SI1,62.5,57.0,5.07,5.1,3.18,1701.1382229107703
2357,0.77,Premium,D,VS2,61.3,60.0,5.92,5.89,3.62,3718.5699447853035
2358,0.7,Ideal,G,SI2,61.2,56.0,5.73,5.78,3.52,3175.415250434467
2359,0.58,Very Good,E,SI2,59.0,62.0,5.46,5.49,3.23,2244.2929172616055
2360,0.74,Very Good,H,SI1,62.4,58.0,5.71,5.76,3.58,3485.789361492088
2361,0.35,Very Good,E,IF,57.9,56.0,4.71,4.75,2.74,459.6417786802881
2362,0.52,Ideal,E,VS2,61.2,56.0,5.16,5.23,3.18,1778.7317506751756
2363,0.31,Ideal,F,VS2,62.8,56.0,4.32,4.28,2.7,149.2676676226679
2364,1.54,Premium,G,SI1,60.5,61.0,7.47,7.44,4.51,9693.271582644498
2365,0.76,Very Good,H,IF,62.6,57.0,5.8,5.83,3.64,3640.9764170208978
2366,0.27,Very Good,E,VVS2,62.5,59.0,4.09,4.14,2.57,-161.10644343495233
2367,0.91,Premium,D,SI2,61.0,61.0,6.24,6.16,3.78,4804.879333486975
2368,0.53,Good,D,VS2,58.4,58.0,5.31,5.38,3.12,1856.3252784395804
2369,1.5,Good,D,SI2,60.2,65.0,7.37,7.34,4.43,9382.897471586877
2370,0.33,Ideal,E,VS1,60.6,57.0,4.5,4.54,2.74,304.454723151478
2371,0.91,Good,E,I1,57.7,63.0,6.35,6.3,3.65,4804.879333486975
2372,0.55,Very Good,I,VS2,61.0,57.0,5.31,5.32,3.24,2011.512333968391
2373,1.08,Good,E,SI2,63.7,57.0,6.54,6.49,4.15,6123.969305481864
2374,0.52,Premium,G,VVS1,61.9,61.0,5.13,5.11,3.17,1778.7317506751756
2375,0.24,Very Good,E,VS1,60.1,57.0,4.08,4.1,2.46,-393.88702672816817
2376,0.36,Ideal,D,VS2,62.5,55.0,4.55,4.57,2.85,537.2353064446934
2377,1.0,Fair,F,SI2,65.5,56.0,6.3,6.19,4.09,5503.221083366621
2378,0.75,Premium,H,VS2,60.8,57.0,5.9,5.87,3.58,3563.382889256493
2379,0.78,Premium,H,SI2,59.7,59.0,6.03,5.97,3.58,3796.1634725497083
2380,0.31,Ideal,E,VS1,61.3,55.0,4.36,4.38,2.68,149.2676676226679
2381,0.36,Ideal,H,VS2,61.0,55.0,4.59,4.62,2.81,537.2353064446934
2382,0.41,Ideal,D,VVS2,62.1,56.0,4.76,4.78,2.96,925.2029452667189
2383,0.34,Premium,E,SI2,62.4,59.0,4.46,4.42,2.77,382.0482509158833
2384,0.6,Premium,E,VS1,61.0,61.0,5.46,5.39,3.31,2399.479972790416
2385,1.01,Premium,E,SI1,61.7,56.0,6.44,6.39,3.96,5580.814611131025
2386,1.73,Premium,G,VS2,62.9,58.0,7.65,7.58,4.79,11167.548610168195
2387,1.02,Very Good,H,SI1,64.4,59.0,6.24,6.36,4.06,5658.408138895431
2388,1.02,Ideal,G,VS2,62.3,55.0,6.45,6.48,4.03,5658.408138895431
2389,0.63,Very Good,E,SI1,61.0,57.6,5.48,5.51,3.36,2632.2605560836314
2390,0.31,Very Good,G,VVS2,62.9,58.0,4.27,4.31,2.7,149.2676676226679
2391,0.76,Ideal,E,VS2,62.1,55.0,5.84,5.88,3.64,3640.9764170208978
2392,0.4,Ideal,F,IF,60.9,57.0,4.81,4.84,2.94,847.609417502314
2393,1.08,Premium,I,SI2,62.7,57.0,6.57,6.53,4.11,6123.969305481864
2394,1.21,Good,G,I1,64.0,59.0,6.78,6.73,4.32,7132.685166419129
2395,0.9,Good,H,VS2,61.5,61.0,6.15,6.24,3.81,4727.285805722569
2396,1.5,Premium,F,VS2,61.5,58.0,7.34,7.36,4.52,9382.897471586877
2397,0.5,Very Good,D,VS2,62.8,58.0,5.0,5.03,3.15,1623.544695146365
2398,0.82,Very Good,I,VS1,63.6,58.9,5.88,5.93,3.76,4106.537583607329
2399,0.31,Ideal,I,SI1,62.2,56.0,4.37,4.34,2.71,149.2676676226679
2400,0.36,Very Good,E,VS2,61.3,60.0,4.55,4.59,2.8,537.2353064446934
2401,0.79,Ideal,I,SI2,62.1,56.0,5.92,5.97,3.69,3873.757000314114
2402,0.3,Premium,D,VS2,61.9,58.0,4.32,4.28,2.66,71.6741398582626
2403,0.7,Ideal,D,SI2,60.4,56.0,5.78,5.81,3.5,3175.415250434467
2404,1.35,Very Good,J,VS1,62.1,56.0,7.04,7.1,4.39,8218.9945551208
2405,0.44,Ideal,D,VS1,61.1,56.0,4.95,4.91,3.01,1157.9835285599343
2406,0.33,Ideal,F,IF,62.1,56.0,4.41,4.44,2.75,304.454723151478
2407,0.74,Ideal,F,SI1,62.5,56.0,5.8,5.76,3.61,3485.789361492088
2408,1.1,Ideal,F,VS2,60.7,57.0,6.66,6.7,4.05,6279.156361010673
2409,0.4,Premium,F,VS2,59.3,59.0,4.83,4.79,2.85,847.609417502314
2410,1.83,Fair,J,I1,70.0,58.0,7.34,7.28,5.12,11943.483887812246
2411,0.71,Ideal,F,VS2,61.6,56.0,5.74,5.77,3.54,3253.008778198872
2412,1.0,Ideal,E,SI2,62.0,57.0,6.37,6.41,3.96,5503.221083366621
2413,2.0,Very Good,H,SI1,63.3,59.0,8.02,8.0,5.07,13262.573859807133
2414,2.03,Premium,G,SI1,61.9,59.0,8.14,8.09,5.02,13495.354443100347
2415,1.0,Fair,F,SI2,65.5,54.0,6.2,6.16,4.05,5503.221083366621
2416,0.9,Very Good,G,SI1,62.9,56.0,6.11,6.17,3.86,4727.285805722569
2417,0.41,Ideal,F,VVS2,61.2,56.0,4.78,4.8,2.93,925.2029452667189
2418,0.41,Ideal,F,VVS1,61.8,57.0,4.75,4.79,2.95,925.2029452667189
2419,1.51,Premium,F,VS2,61.6,58.0,7.32,7.35,4.52,9460.490999351283
2420,1.16,Very Good,H,SI2,63.2,57.0,6.66,6.7,4.22,6744.717527597102
2421,0.54,Ideal,G,VS1,61.8,56.0,5.21,5.26,3.24,1933.9188062039862
2422,1.54,Very Good,D,SI1,63.0,59.0,7.31,7.35,4.62,9693.271582644498
2423,2.07,Premium,H,SI1,61.1,58.0,8.27,8.2,5.03,13805.728554157968
2424,0.41,Ideal,J,VVS1,62.0,57.0,4.79,4.73,2.95,925.2029452667189
2425,1.54,Ideal,F,VS1,60.5,56.0,7.52,7.49,4.54,9693.271582644498
2426,0.42,Premium,F,VS1,61.8,59.0,4.83,4.81,2.98,1002.7964730311242
2427,1.12,Premium,G,I1,60.4,59.0,6.71,6.67,0.0,6434.343416539483
2428,1.0,Ideal,G,VVS2,62.8,53.9,6.37,6.42,4.02,5503.221083366621
2429,1.01,Premium,I,VVS1,62.0,59.0,6.39,6.32,3.94,5580.814611131025
2430,1.7,Good,I,I1,63.6,58.0,7.52,7.48,4.77,10934.76802687498
2431,0.31,Ideal,F,VVS1,60.6,56.0,4.44,4.41,2.68,149.2676676226679
2432,0.3,Very Good,F,IF,62.5,56.0,4.27,4.3,2.68,71.6741398582626
2433,1.16,Ideal,J,SI1,60.7,57.0,6.83,6.77,4.13,6744.717527597102
2434,0.3,Premium,E,VS2,59.1,58.0,4.37,4.39,2.59,71.6741398582626
2435,1.0,Very Good,E,VVS2,61.7,55.0,6.38,6.42,3.95,5503.221083366621
2436,0.94,Fair,H,SI1,68.4,53.0,6.05,5.97,4.11,5037.6599167801905
2437,0.5,Ideal,I,VS2,62.4,55.0,5.09,5.11,3.18,1623.544695146365
2438,1.2,Ideal,E,SI2,62.0,57.0,6.8,6.82,4.22,7055.091638654723
2439,0.4,Very Good,G,VVS1,60.9,57.0,4.76,4.8,2.91,847.609417502314
2440,0.62,Ideal,D,SI1,60.8,59.0,5.48,5.5,3.34,2554.6670283192266
2441,1.02,Good,G,VS2,63.7,57.0,6.24,6.31,4.0,5658.408138895431
2442,0.96,Very Good,I,SI2,62.7,58.0,6.2,6.24,3.9,5192.846972309
2443,1.51,Very Good,F,VS1,59.6,63.0,7.34,7.43,4.4,9460.490999351283
2444,0.7,Ideal,F,SI1,60.7,57.0,5.73,5.75,3.49,3175.415250434467
2445,0.52,Ideal,D,SI2,61.7,55.0,5.17,5.2,3.2,1778.7317506751756
2446,0.4,Premium,G,SI1,59.3,59.0,4.82,4.8,2.85,847.609417502314
2447,0.5,Ideal,E,VS2,62.9,54.0,5.14,5.1,3.22,1623.544695146365
2448,1.25,Ideal,I,SI2,61.4,55.0,6.92,6.99,4.27,7443.05927747675
2449,0.91,Very Good,G,VS2,62.3,59.0,6.13,6.17,3.83,4804.879333486975
2450,0.44,Ideal,I,VS1,61.1,56.0,4.92,4.96,3.02,1157.9835285599343
2451,0.42,Very Good,E,SI1,62.3,58.0,4.76,4.81,2.98,1002.7964730311242
2452,1.29,Ideal,G,VS2,61.3,57.0,6.99,7.07,4.31,7753.433388534369
2453,1.12,Ideal,F,VS1,61.8,56.0,6.67,6.69,4.13,6434.343416539483
2454,0.6,Ideal,G,VS1,62.2,55.0,5.41,5.45,3.38,2399.479972790416
2455,0.3,Very Good,E,SI1,63.2,57.0,4.3,4.25,2.7,71.6741398582626
2456,0.31,Premium,H,SI1,62.3,55.0,4.36,4.34,2.71,149.2676676226679
2457,1.71,Premium,G,VS1,62.7,58.0,7.66,7.62,4.79,11012.361554639385
2458,0.74,Ideal,G,SI1,61.3,57.0,5.81,5.83,3.57,3485.789361492088
2459,0.3,Very Good,F,SI1,63.5,57.0,4.27,4.24,2.7,71.6741398582626
2460,0.71,Good,F,SI2,64.1,60.0,0.0,0.0,0.0,3253.008778198872
2461,0.31,Ideal,D,SI2,61.3,56.0,4.36,4.41,2.69,149.2676676226679
2462,0.32,Premium,G,VS2,61.7,60.0,4.4,4.32,2.69,226.86119538707317
2463,1.54,Premium,G,SI1,61.0,59.0,7.43,7.38,4.52,9693.271582644498
2464,1.02,Ideal,J,SI2,61.6,55.0,6.49,6.43,3.98,5658.408138895431
2465,1.0,Very Good,F,VVS2,62.9,55.0,6.29,6.36,3.98,5503.221083366621
2466,1.0,Premium,D,SI1,62.5,59.0,6.32,6.38,3.97,5503.221083366621
2467,1.01,Ideal,H,VS1,61.5,56.0,6.48,6.43,3.97,5580.814611131025
2468,0.7,Premium,G,VVS2,61.8,58.0,5.67,5.63,3.49,3175.415250434467
2469,0.29,Ideal,G,VS2,61.6,56.0,4.26,4.29,2.63,-5.919387906142674
2470,0.41,Premium,G,VVS1,60.0,59.0,4.84,4.83,2.9,925.2029452667189
2471,0.35,Ideal,D,SI1,62.3,55.0,4.54,4.51,2.82,459.6417786802881
2472,1.05,Ideal,F,SI1,61.8,57.0,6.51,6.54,4.03,5891.188722188646
2473,0.3,Very Good,H,VVS1,62.2,58.0,4.26,4.29,2.66,71.6741398582626
2474,1.22,Ideal,G,VVS2,60.0,58.0,6.95,6.99,4.18,7210.278694183533
2475,1.01,Very Good,G,SI2,60.8,63.0,6.4,6.36,3.88,5580.814611131025
2476,1.22,Very Good,E,VS2,59.5,60.0,6.91,7.0,4.14,7210.278694183533
2477,1.03,Very Good,F,SI1,60.6,63.0,6.47,6.5,3.93,5736.001666659837
2478,1.57,Premium,F,SI1,62.0,58.0,7.47,7.41,4.61,9926.052165937714
2479,0.31,Ideal,F,IF,61.2,57.0,4.35,4.38,2.67,149.2676676226679
2480,0.42,Ideal,D,SI1,61.9,57.0,4.82,4.77,2.97,1002.7964730311242
2481,0.34,Ideal,E,SI1,63.0,55.0,4.47,4.42,2.8,382.0482509158833
2482,1.01,Premium,F,VS2,63.0,58.0,6.43,6.36,4.03,5580.814611131025
2483,0.34,Very Good,E,VS2,62.8,58.0,4.43,4.45,2.79,382.0482509158833
2484,0.4,Ideal,E,SI2,61.2,55.0,4.74,4.77,2.91,847.609417502314
2485,0.39,Very Good,I,VVS2,63.0,56.0,4.62,4.68,2.93,770.0158897379088
2486,1.57,Ideal,E,VS2,62.3,57.0,7.39,7.44,4.62,9926.052165937714
2487,1.35,Premium,H,VS2,61.5,58.0,7.09,7.15,4.38,8218.9945551208
2488,0.35,Very Good,D,SI1,60.1,61.0,4.56,4.59,2.75,459.6417786802881
2489,2.5,Fair,H,SI2,64.9,58.0,8.46,8.43,5.48,17142.25024802739
2490,0.51,Very Good,G,VS2,62.7,57.0,5.05,5.12,3.19,1701.1382229107703
2491,0.62,Premium,J,VVS2,60.9,58.0,5.5,5.56,3.37,2554.6670283192266
2492,0.56,Ideal,G,SI1,61.5,56.0,5.31,5.32,3.27,2089.105861732796
2493,0.35,Ideal,F,VVS1,61.8,55.0,4.53,4.57,2.81,459.6417786802881
2494,0.72,Premium,F,VS1,62.2,58.0,5.75,5.7,3.56,3330.6023059632776
2495,1.51,Ideal,I,SI2,61.2,58.0,7.33,7.42,4.51,9460.490999351283
2496,1.01,Good,D,SI2,63.9,57.0,6.29,6.36,4.04,5580.814611131025
2497,1.51,Fair,G,SI2,65.5,55.0,7.14,7.08,4.66,9460.490999351283
2498,0.75,Very Good,H,VVS2,60.6,57.0,5.86,5.89,3.56,3563.382889256493
2499,0.5,Good,D,SI2,61.9,63.0,5.05,5.07,3.13,1623.544695146365
2500,0.36,Ideal,G,VVS2,61.5,55.0,4.58,4.62,2.83,537.2353064446934
2501,0.63,Ideal,F,SI1,62.6,56.0,5.53,5.49,3.45,2632.2605560836314
2502,0.47,Ideal,H,SI2,62.4,53.0,4.98,5.02,3.12,1390.7641118531496
2503,1.01,Good,F,SI1,58.8,64.0,6.58,6.51,3.85,5580.814611131025
2504,1.01,Very Good,G,VS2,63.2,55.0,6.39,6.34,4.02,5580.814611131025
2505,0.9,Ideal,G,SI2,62.7,55.0,6.11,6.17,3.85,4727.285805722569
2506,1.51,Ideal,I,SI1,61.2,60.0,7.39,7.37,4.52,9460.490999351283
2507,1.0,Good,I,SI1,57.6,61.0,6.56,6.52,3.77,5503.221083366621
2508,0.31,Premium,I,VS1,62.3,59.0,4.29,4.35,2.69,149.2676676226679
2509,1.63,Premium,I,SI1,61.7,58.0,7.54,7.51,4.64,10391.613332524143
2510,0.4,Very Good,E,VVS2,61.4,56.0,4.74,4.81,2.93,847.609417502314
2511,0.42,Very Good,G,VS1,60.6,58.0,4.82,4.95,2.96,1002.7964730311242
2512,0.7,Premium,H,VS1,61.9,56.0,5.7,5.67,3.52,3175.415250434467
2513,0.32,Very Good,D,SI1,60.1,60.0,4.38,4.4,2.64,226.86119538707317
2514,0.75,Very Good,E,VS2,62.8,55.0,5.77,5.79,3.63,3563.382889256493
2515,0.32,Ideal,G,IF,61.4,55.0,4.42,4.44,2.72,226.86119538707317
2516,0.25,Ideal,E,VS2,60.6,57.0,4.08,4.11,2.48,-316.2934989637629
2517,1.02,Ideal,F,SI2,61.6,56.0,6.52,6.49,4.01,5658.408138895431
2518,0.4,Premium,D,SI1,61.1,58.0,4.75,4.74,2.9,847.609417502314
2519,0.48,Good,F,VS1,59.0,60.9,5.09,5.15,3.02,1468.3576396175545
2520,0.31,Ideal,E,VS1,60.1,55.0,4.42,4.53,2.69,149.2676676226679
2521,1.0,Ideal,H,SI2,62.5,54.0,6.32,6.38,3.97,5503.221083366621
2522,0.9,Premium,I,VS2,61.6,58.0,6.15,6.09,3.77,4727.285805722569
2523,1.02,Very Good,D,SI1,62.7,57.0,6.42,6.5,4.05,5658.408138895431
2524,0.36,Premium,F,VS2,62.0,59.0,4.51,4.56,2.81,537.2353064446934
2525,0.31,Very Good,E,SI1,63.1,57.0,4.31,4.28,2.71,149.2676676226679
2526,0.7,Fair,F,VS2,65.5,57.0,5.55,5.41,3.59,3175.415250434467
2527,1.74,Premium,J,VS2,61.9,62.0,7.62,7.54,4.7,11245.1421379326
2528,1.79,Premium,G,VS1,61.7,59.0,7.85,7.74,4.81,11633.109776754625
2529,0.36,Ideal,E,VS1,62.4,55.0,4.61,4.59,2.87,537.2353064446934
2530,1.52,Good,E,I1,57.3,58.0,7.53,7.42,4.28,9538.084527115687
2531,0.94,Premium,E,SI1,62.0,58.0,6.24,6.27,3.88,5037.6599167801905
2532,0.33,Ideal,I,SI1,61.5,57.0,4.49,4.46,2.75,304.454723151478
2533,1.06,Ideal,G,SI2,62.2,55.0,6.56,6.53,4.07,5968.782249953052
2534,0.75,Ideal,E,SI1,62.1,55.0,5.81,5.85,3.62,3563.382889256493
2535,0.79,Premium,H,VS1,60.0,60.0,6.07,5.99,3.64,3873.757000314114
2536,0.33,Ideal,E,SI1,59.6,57.0,4.53,4.49,2.69,304.454723151478
2537,0.82,Ideal,F,SI2,62.4,54.0,5.97,6.02,3.74,4106.537583607329
2538,0.32,Ideal,G,VS1,61.9,55.0,4.4,4.42,2.73,226.86119538707317
2539,0.3,Premium,F,VS2,62.2,60.0,4.22,4.27,2.64,71.6741398582626
2540,0.7,Ideal,F,VS2,62.0,56.0,5.71,5.74,3.55,3175.415250434467
2541,1.52,Fair,J,VS1,65.4,58.0,7.22,7.17,4.7,9538.084527115687
2542,0.31,Ideal,G,IF,62.0,54.0,4.36,4.38,2.71,149.2676676226679
2543,0.51,Ideal,D,VS2,61.6,57.0,5.19,5.14,3.18,1701.1382229107703
2544,0.74,Premium,H,VS2,59.9,57.0,5.91,5.87,3.53,3485.789361492088
2545,0.67,Good,F,VS2,58.1,62.0,5.76,5.83,3.36,2942.6346671412525
2546,0.32,Ideal,H,VS1,62.1,55.0,4.39,4.4,2.73,226.86119538707317
2547,0.72,Ideal,H,VS1,62.3,55.0,5.72,5.74,3.57,3330.6023059632776
2548,0.5,Very Good,E,VS2,62.8,60.0,5.02,5.08,3.17,1623.544695146365
2549,0.86,Ideal,E,SI2,61.8,57.0,6.1,6.13,3.78,4416.911694664948
2550,0.51,Premium,D,SI1,61.9,60.0,5.15,5.12,3.18,1701.1382229107703
2551,2.0,Fair,I,VS1,58.5,68.0,8.26,8.15,4.8,13262.573859807133
2552,1.79,Very Good,F,VS2,62.8,59.0,7.7,7.8,4.87,11633.109776754625
2553,0.7,Very Good,F,VS2,63.4,56.0,5.69,5.63,3.59,3175.415250434467
2554,0.7,Very Good,G,VS2,62.2,61.0,5.54,5.59,3.46,3175.415250434467
2555,0.28,Very Good,E,IF,59.6,55.0,4.24,4.31,2.55,-83.5129156705475
2556,0.32,Premium,D,SI1,60.8,58.0,4.41,4.44,2.69,226.86119538707317
2557,1.5,Good,I,I1,62.6,63.0,7.19,7.25,4.52,9382.897471586877
2558,0.9,Fair,I,VVS2,60.9,66.0,6.1,6.12,3.72,4727.285805722569
2559,0.41,Premium,I,VVS2,62.4,60.0,4.73,4.7,2.94,925.2029452667189
2560,1.0,Premium,J,SI1,58.7,58.0,6.55,6.51,3.83,5503.221083366621
2561,0.91,Very Good,H,VS2,58.3,59.0,6.35,6.47,3.74,4804.879333486975
2562,1.07,Very Good,J,VVS2,60.0,60.0,6.57,6.59,3.95,6046.375777717458
2563,2.2,Ideal,J,SI1,61.5,57.0,8.41,8.37,5.16,14814.444415095237
2564,1.52,Very Good,D,SI1,60.6,57.8,7.4,7.46,4.51,9538.084527115687
2565,0.31,Ideal,H,VVS2,62.3,55.0,4.36,4.37,2.72,149.2676676226679
2566,0.9,Good,H,SI2,64.1,58.0,6.05,6.02,3.87,4727.285805722569
2567,0.41,Premium,J,VS1,61.3,59.0,4.78,4.74,2.92,925.2029452667189
2568,1.58,Premium,G,VS2,58.2,58.0,7.68,7.64,4.46,10003.64569370212
2569,0.9,Premium,G,SI1,61.9,59.0,6.18,6.13,3.81,4727.285805722569
2570,1.2,Good,I,SI1,65.0,59.0,6.51,6.57,4.25,7055.091638654723
2571,1.16,Very Good,F,VS2,60.2,63.0,6.79,6.7,4.07,6744.717527597102
2572,0.3,Premium,H,VVS2,62.1,52.0,4.31,4.29,2.67,71.6741398582626
2573,0.4,Premium,D,SI1,60.9,60.0,4.74,4.78,2.9,847.609417502314
2574,0.24,Very Good,F,VVS2,61.4,57.0,4.03,4.06,2.48,-393.88702672816817
2575,0.72,Very Good,H,VS1,60.6,63.0,5.83,5.76,3.51,3330.6023059632776
2576,0.33,Good,I,VVS2,63.7,56.0,4.4,4.36,2.79,304.454723151478
2577,0.86,Very Good,E,VS2,62.3,56.0,6.05,6.08,3.78,4416.911694664948
2578,0.7,Ideal,D,VS1,62.5,57.0,5.65,5.68,3.54,3175.415250434467
2579,0.52,Ideal,E,SI1,60.1,59.0,5.18,5.23,3.13,1778.7317506751756
2580,0.41,Premium,E,VS1,62.3,59.0,4.76,4.74,2.96,925.2029452667189
2581,1.06,Ideal,G,VS2,61.8,57.0,6.52,6.56,4.04,5968.782249953052
2582,0.72,Ideal,J,SI1,62.6,56.0,5.67,5.74,3.57,3330.6023059632776
2583,1.54,Ideal,H,SI2,60.9,56.0,7.45,7.43,4.53,9693.271582644498
2584,0.76,Ideal,D,SI1,61.2,57.0,5.88,5.91,3.61,3640.9764170208978
2585,1.01,Very Good,D,VS2,60.4,58.0,6.47,6.57,3.94,5580.814611131025
2586,1.0,Fair,G,VVS2,65.5,54.0,6.3,6.22,4.1,5503.221083366621
2587,2.02,Very Good,H,SI2,59.9,55.0,8.17,8.28,4.93,13417.760915335943
2588,0.32,Very Good,F,VS2,63.2,58.0,4.35,4.32,2.74,226.86119538707317
2589,0.32,Ideal,D,SI1,62.0,57.0,4.4,4.37,2.72,226.86119538707317
2590,2.43,Premium,I,SI2,62.2,60.0,8.59,8.53,5.33,16599.095553676554
2591,0.92,Very Good,E,SI1,63.3,57.0,6.22,6.17,3.92,4882.472861251381
2592,0.41,Ideal,J,VS1,62.7,57.0,4.72,4.75,2.97,925.2029452667189
2593,0.38,Premium,H,VS2,60.5,59.0,4.69,4.66,2.83,692.4223619735035
2594,1.71,Very Good,E,SI1,63.4,56.0,7.58,7.5,4.78,11012.361554639385
2595,0.9,Very Good,I,SI1,61.4,55.0,6.19,6.28,3.83,4727.285805722569
2596,0.43,Very Good,F,VS1,63.4,57.0,4.8,4.76,3.03,1080.390000795529
2597,0.7,Very Good,G,VS2,58.2,60.0,5.84,5.78,3.38,3175.415250434467
2598,0.51,Ideal,E,VS2,62.0,54.0,5.16,5.13,3.19,1701.1382229107703
2599,0.4,Good,E,SI1,63.5,58.0,4.65,4.67,2.96,847.609417502314
2600,0.9,Premium,I,SI1,60.9,56.0,6.26,6.21,3.8,4727.285805722569
2601,0.78,Good,E,SI2,63.7,54.0,5.82,5.77,3.69,3796.1634725497083
2602,1.12,Premium,F,SI2,60.5,59.0,6.73,6.79,4.09,6434.343416539483
2603,0.4,Premium,E,SI1,60.8,62.0,4.76,4.72,2.88,847.609417502314
2604,0.51,Very Good,J,SI1,62.6,59.0,5.06,5.1,3.18,1701.1382229107703
2605,1.01,Fair,E,SI2,67.6,57.0,6.21,6.11,4.18,5580.814611131025
2606,0.52,Ideal,E,VS2,61.7,55.0,5.16,5.21,3.2,1778.7317506751756
2607,0.41,Ideal,E,VS2,61.8,56.0,4.78,4.74,2.94,925.2029452667189
2608,1.05,Premium,G,SI2,60.1,60.0,6.58,6.66,3.98,5891.188722188646
2609,2.02,Very Good,G,SI2,62.8,55.0,8.06,8.11,5.08,13417.760915335943
2610,0.9,Very Good,I,SI2,60.9,63.0,6.21,6.13,3.76,4727.285805722569
2611,0.64,Premium,D,VS2,60.9,59.0,5.6,5.63,3.42,2709.854083848037
2612,1.22,Premium,I,SI1,62.1,58.0,6.89,6.8,4.25,7210.278694183533
2613,1.32,Very Good,H,SI1,62.4,58.0,7.02,7.09,4.4,7986.213971827585
2614,2.2,Premium,I,SI2,63.0,59.0,8.22,8.19,5.17,14814.444415095237
2615,1.0,Ideal,G,VS2,62.6,57.0,6.47,6.4,4.03,5503.221083366621
2616,0.54,Premium,H,VS1,61.9,56.0,5.29,5.24,3.26,1933.9188062039862
2617,2.25,Ideal,I,SI2,62.4,57.0,8.39,8.32,5.21,15202.412053917262
2618,1.13,Very Good,H,SI2,62.5,62.0,6.59,6.66,4.14,6511.936944303887
2619,0.62,Premium,F,SI2,61.7,60.0,5.48,5.45,3.37,2554.6670283192266
2620,0.9,Fair,D,SI2,64.7,59.0,6.09,5.99,3.91,4727.285805722569
2621,0.38,Ideal,D,VS2,61.8,56.0,4.65,4.67,2.88,692.4223619735035
2622,0.4,Very Good,D,SI1,63.1,57.0,4.73,4.69,2.97,847.609417502314
2623,0.61,Premium,D,VS1,62.4,57.0,5.46,5.44,3.4,2477.073500554821
2624,1.5,Good,J,VS1,64.1,55.0,7.23,7.13,4.6,9382.897471586877
2625,1.25,Ideal,G,SI1,62.5,54.0,6.88,6.85,4.29,7443.05927747675
2626,1.01,Fair,E,SI2,60.0,60.0,6.48,6.38,3.86,5580.814611131025
2627,0.83,Premium,G,SI2,61.6,57.0,6.06,6.02,3.72,4184.131111371733
2628,1.53,Ideal,H,SI1,62.3,57.0,7.41,7.36,4.6,9615.678054880093
2629,0.71,Ideal,E,VS1,62.4,56.0,5.75,5.7,3.57,3253.008778198872
2630,0.38,Good,H,SI1,63.3,57.0,4.58,4.62,2.91,692.4223619735035
2631,0.74,Ideal,F,SI1,61.2,56.0,5.83,5.87,3.58,3485.789361492088
2632,0.84,Good,G,VS2,63.6,59.0,5.89,5.94,3.76,4261.724639136139
2633,0.75,Ideal,E,SI1,61.4,57.0,5.82,5.87,3.59,3563.382889256493
2634,0.42,Premium,H,VS1,61.7,59.0,4.76,4.83,2.96,1002.7964730311242
2635,0.94,Premium,E,SI2,62.4,58.0,6.26,6.33,3.93,5037.6599167801905
2636,0.72,Very Good,F,VVS2,59.2,63.0,5.77,5.86,3.44,3330.6023059632776
2637,0.3,Premium,E,VS2,62.4,59.0,4.3,4.26,2.67,71.6741398582626
2638,0.41,Very Good,E,SI2,63.3,56.0,4.73,4.69,2.98,925.2029452667189
2639,0.43,Ideal,D,VS2,61.3,55.0,4.84,4.88,2.98,1080.390000795529
2640,2.24,Premium,I,SI2,61.9,58.0,8.29,8.36,5.15,15124.818526152856
2641,0.84,Very Good,G,VS2,61.8,57.0,6.04,6.07,3.74,4261.724639136139
2642,1.12,Very Good,E,SI2,60.9,63.0,6.59,6.65,4.03,6434.343416539483
2643,0.34,Premium,I,VS1,61.0,60.0,4.51,4.48,2.74,382.0482509158833
