carat,cut,color,clarity,depth,table,x,y,z,price_predicted
1.03,Very Good,H,SI2,60.9,57.0,6.5,6.58,3.98,5040.272420947973
0.42,Premium,G,VVS1,59.8,58.0,4.88,4.85,2.91,847.7817218694433
0.32,Ideal,H,VVS1,61.6,54.0,4.42,4.45,2.73,361.188085540653
0.56,Ideal,E,VS1,61.8,56.0,5.28,5.33,3.28,2008.2037466176166
0.34,Premium,G,VVS1,59.0,62.0,4.6,4.56,2.7,257.22698443411673
0.5,Very Good,D,VS1,59.8,58.0,5.12,5.14,3.07,1842.1091899522658
3.11,Fair,J,I1,65.9,57.0,9.15,9.02,5.98,19734.757782873465
0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25,2003.775176459856
0.3,Ideal,E,VVS1,60.6,57.0,4.33,4.35,2.63,488.29715337948346
0.37,Ideal,E,VS1,61.6,54.7,4.61,4.63,2.85,839.0225171788798
0.53,Ideal,G,VS2,61.6,56.0,5.24,5.19,3.21,1510.9097062157475
1.6,Very Good,D,SI2,60.6,58.0,7.55,7.61,4.59,11882.00400740814
0.31,Ideal,D,SI1,62.1,56.0,4.33,4.37,2.7,650.4667263384781
1.54,Very Good,J,VS1,63.5,57.0,7.27,7.37,4.65,7793.289749166173
0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,815.0034529915015
0.31,Good,H,VS2,63.5,57.0,4.32,4.34,2.75,303.80085911047036
0.71,Premium,G,SI1,58.5,58.0,5.87,5.82,3.42,2944.184209949632
1.01,Premium,F,SI2,61.1,57.0,6.48,6.44,3.95,5808.336862080797
0.3,Ideal,F,VVS1,61.9,58.0,4.26,4.3,2.65,464.47018584117177
1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,7317.785117321359
0.71,Ideal,I,VS2,61.6,57.0,5.7,5.62,3.49,1963.0581150752487
0.41,Ideal,D,SI1,61.6,55.0,4.8,4.78,2.95,1001.0657665711228
1.0,Premium,F,VS1,62.6,58.0,6.37,6.4,4.0,5659.571830133615
1.07,Ideal,D,VS1,61.8,57.0,6.55,6.58,4.06,6552.443063364237
0.52,Premium,G,VS1,62.6,59.0,5.08,5.11,3.19,1918.8660976941055
1.05,Ideal,G,VS2,62.8,57.0,6.49,6.45,4.06,5965.324735099168
0.33,Ideal,D,VVS2,61.7,55.0,4.46,4.49,2.76,682.075719912727
1.5,Very Good,F,SI2,62.3,60.0,7.29,7.34,4.56,10689.76178709236
0.41,Ideal,H,SI2,61.7,56.0,4.8,4.77,2.95,773.9674880263924
0.71,Very Good,F,VS1,62.9,55.0,5.68,5.71,3.58,3068.403600290279
0.5,Good,D,SI1,63.8,60.0,5.0,5.03,3.2,1755.4264862835903
1.01,Very Good,D,VS2,63.1,60.0,6.39,6.35,4.02,5758.484295569223
1.71,Good,H,VS2,63.7,58.0,7.57,7.54,4.81,10729.612443099351
0.4,Ideal,F,VVS1,62.2,56.0,4.71,4.74,2.94,883.1157264067187
0.32,Very Good,G,VS1,61.7,55.0,4.37,4.41,2.71,580.4066010455376
0.5,Very Good,E,SI1,60.7,61.0,5.09,5.12,3.1,1599.3186506131824
1.02,Fair,F,SI2,65.5,59.0,6.27,6.24,4.1,5846.1023320197455
1.05,Very Good,G,SI2,62.5,60.0,6.45,6.5,4.05,6432.756227485012
1.36,Premium,E,VVS2,59.8,59.0,7.12,7.2,4.38,9103.286237737975
0.51,Ideal,E,SI1,62.3,56.0,5.15,5.12,3.2,1592.8017577652518
1.2,Premium,H,SI2,62.4,57.0,6.83,6.75,4.24,6331.344086298434
0.72,Ideal,F,VS1,62.0,56.0,5.76,5.73,3.56,3184.4076422231255
0.49,Very Good,F,VVS1,62.2,56.0,5.04,5.08,3.14,1443.8025395194404
0.36,Premium,H,SI1,61.3,57.0,4.65,4.61,2.84,474.8888149535619
0.7,Premium,D,SI1,62.1,62.0,5.63,5.58,3.48,3172.035332951834
0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,4515.1419559487595
0.32,Premium,G,VVS1,58.1,59.0,4.53,4.49,2.62,143.5801705762933
2.0,Very Good,G,SI2,63.5,55.0,8.03,7.93,5.07,14771.889024079423
0.9,Good,F,SI2,63.3,57.0,6.08,6.14,3.87,4779.375253834487
1.18,Ideal,E,SI2,60.9,57.0,6.86,6.89,4.19,7170.030439569618
0.36,Ideal,E,VS1,61.8,56.0,4.55,4.58,2.82,831.6324204612047
0.37,Ideal,F,VVS2,60.0,59.0,4.64,4.66,2.79,823.0241724959551
0.3,Ideal,F,SI1,62.4,56.0,4.27,4.32,2.68,395.0928749492159
0.36,Premium,F,VS2,60.5,60.0,4.55,4.61,2.77,797.6928139520132
0.8,Premium,J,SI2,60.2,59.0,6.07,5.95,3.62,2402.276214361783
1.51,Ideal,H,SI1,61.9,57.0,7.37,7.32,4.55,8977.985173695153
0.62,Very Good,F,VS2,59.8,58.0,5.55,5.59,3.33,2418.2919414101457
0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2729.7453680475955
0.32,Good,G,VS1,57.0,62.0,4.51,4.54,2.58,524.0601845964798
1.02,Ideal,G,VS2,62.8,57.0,6.36,6.45,4.02,6367.442262785091
0.41,Premium,H,VS1,62.0,56.0,4.78,4.74,2.95,789.3074551541531
1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,7396.005762506849
0.52,Premium,G,SI1,60.6,61.0,5.19,5.17,3.14,1632.7099886376777
1.0,Good,H,SI1,62.7,60.0,6.24,6.3,3.93,4977.604276499977
0.56,Very Good,E,SI1,60.2,57.0,5.36,5.4,3.24,1844.5371706114615
0.32,Premium,G,SI1,61.0,61.0,4.41,4.38,2.68,240.04424478064402
0.37,Ideal,D,VVS2,61.6,54.0,4.61,4.64,2.85,938.5054489730978
0.9,Good,G,SI1,63.2,59.0,6.05,6.1,3.84,5165.160081318696
1.01,Ideal,G,SI1,61.1,58.0,6.43,6.49,3.95,6107.298036897428
1.03,Ideal,J,SI1,62.3,57.0,6.48,6.43,4.02,3832.7013251342623
0.78,Premium,G,SI2,60.6,58.0,6.02,5.99,3.64,3562.1538998475744
0.33,Ideal,G,VS1,61.6,57.0,4.46,4.49,2.75,545.1892470158923
0.33,Ideal,H,VVS2,61.3,56.0,4.43,4.47,2.73,466.32776940230724
1.09,Ideal,H,SI1,61.9,57.0,6.63,6.58,4.09,5454.343032551044
0.5,Good,J,SI1,63.3,60.0,4.97,4.99,3.15,848.0875382472245
1.01,Ideal,J,VS2,61.3,56.0,6.46,6.5,3.97,4050.3884828138544
1.0,Very Good,E,VVS2,63.5,55.0,6.36,6.31,4.02,5738.674536854583
0.59,Premium,E,SI2,60.8,56.0,5.43,5.4,3.29,2102.325899174911
0.7,Very Good,H,SI2,59.9,57.0,5.74,5.77,3.45,2628.7943050999743
0.31,Premium,I,SI1,61.3,58.0,4.34,4.37,2.67,480.9087299273606
0.39,Premium,E,VS2,62.5,60.0,4.64,4.67,2.91,1045.9540634290697
0.85,Ideal,E,SI1,61.8,54.0,6.1,6.14,3.78,4240.387982335056
0.73,Ideal,I,VVS2,62.3,55.0,5.76,5.77,3.59,2387.363147871341
1.09,Ideal,J,SI1,60.7,58.0,6.64,6.68,4.04,4717.181868452738
0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,1203.449762962272
0.4,Very Good,E,SI1,61.7,60.0,4.68,4.72,2.9,1102.9516643565512
0.22,Fair,E,VS2,65.1,61.0,3.87,3.78,2.49,358.9740390281413
0.31,Premium,E,VS2,60.3,58.0,4.42,4.37,2.65,429.7248334687447
1.19,Ideal,J,SI2,61.7,56.0,6.8,6.85,4.21,5284.491237330852
1.06,Fair,I,I1,64.5,57.0,6.47,6.33,4.13,4002.380206140424
0.61,Very Good,E,VS1,59.6,63.0,5.44,5.57,3.28,2372.232577142084
0.82,Ideal,H,VVS2,61.4,56.0,6.01,6.05,3.71,3423.7670280778084
1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,5538.713332305697
0.32,Ideal,E,VS2,61.4,56.0,4.4,4.43,2.71,607.739034056317
0.5,Premium,D,SI2,62.2,58.0,5.08,5.14,3.18,1812.861808831252
1.01,Premium,F,SI1,59.1,56.0,6.65,6.52,3.89,5785.9840635600685
1.0,Very Good,F,SI2,62.7,58.0,6.3,6.36,3.97,5776.547848705396
0.31,Ideal,D,SI1,62.9,56.0,4.34,4.31,2.72,405.4060702829497
0.35,Ideal,E,VS2,62.4,57.0,4.52,4.55,2.83,754.1943608675147
0.7,Ideal,H,VS2,61.2,57.0,5.73,5.77,3.52,2548.1047282763207
1.08,Ideal,G,SI2,62.2,56.0,6.56,6.59,4.09,6568.679767469783
1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,7565.358594712046
1.06,Premium,H,SI1,62.8,58.0,6.49,6.47,4.07,5260.165501209916
0.28,Ideal,I,VS2,62.4,56.0,4.19,4.22,2.62,352.82477084528637
0.5,Good,F,VS2,63.3,57.0,5.02,5.06,3.19,1504.1112195768355
1.01,Premium,D,SI1,61.6,58.0,6.47,6.42,3.97,5747.285027149743
0.42,Fair,D,SI1,64.7,61.0,4.7,4.73,3.05,1194.1062882001188
1.53,Ideal,F,SI1,61.6,56.0,7.34,7.39,4.54,11100.879739343676
0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,2114.249952477159
0.41,Premium,D,VVS2,61.9,59.0,4.78,4.75,2.95,987.4652677448753
2.24,Ideal,F,SI2,60.3,59.0,8.47,8.5,5.12,18832.955393365148
0.41,Good,E,SI2,63.8,57.0,4.75,4.68,3.01,1070.401322448498
0.5,Very Good,G,SI1,62.4,52.0,5.1,5.15,3.2,1754.6773609129382
0.23,Very Good,F,VS2,59.1,59.0,4.02,4.07,2.39,213.15766857746166
1.11,Very Good,F,SI1,60.1,61.0,6.64,6.74,4.06,6815.329801452222
1.2,Ideal,E,SI2,61.3,56.0,6.85,6.88,4.21,7466.768138627118
1.14,Premium,F,VVS1,59.4,59.0,6.87,6.8,4.06,7053.880989534219
0.9,Ideal,G,SI2,62.5,56.0,6.15,6.2,3.86,5067.968612771678
1.22,Premium,G,VS1,62.2,59.0,6.82,6.87,4.26,7959.4792653518725
0.7,Premium,F,VS1,61.7,60.0,5.67,5.64,3.49,3124.4015376972065
1.07,Premium,I,SI1,58.4,60.0,6.78,6.68,3.93,4429.975445462727
0.51,Very Good,E,SI2,63.3,56.0,5.12,5.08,3.23,1650.989537280403
0.3,Premium,E,SI1,62.5,60.0,4.24,4.27,2.66,674.5858347711937
1.12,Premium,G,SI2,61.2,58.0,6.69,6.67,4.09,6695.660721709264
0.3,Premium,F,VS2,61.5,60.0,4.26,4.29,2.63,505.22948742592325
0.4,Premium,D,SI1,61.6,58.0,4.73,4.69,2.9,948.3021814045378
0.9,Premium,I,SI1,63.0,58.0,6.09,6.01,3.81,3311.4338193409635
0.3,Ideal,H,VS1,61.6,57.0,4.3,4.33,2.66,324.25258911746096
0.74,Premium,F,SI2,61.4,57.0,5.82,5.8,3.57,3386.828118524909
0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,203.43406449617441
0.52,Premium,E,SI1,61.6,58.0,5.17,5.12,3.17,1692.9967632591051
0.54,Ideal,D,VVS2,61.4,52.0,5.3,5.34,3.26,1972.0407837424937
0.9,Very Good,H,SI2,61.2,57.0,6.21,6.27,3.82,4020.00085315827
0.7,Good,I,VS1,61.1,61.0,5.65,5.7,3.47,2557.7006542517497
0.34,Very Good,H,VS2,62.4,60.0,4.41,4.44,2.76,555.4951419039667
0.7,Ideal,F,VS2,61.9,55.0,5.7,5.74,3.54,2986.7995477359323
1.02,Very Good,G,VS2,63.0,57.0,6.37,6.39,4.02,6027.264181506882
1.0,Good,F,SI2,63.8,58.0,6.28,6.33,4.02,5699.367807114361
0.31,Ideal,I,SI2,61.0,56.0,4.39,4.43,2.69,439.9029792660831
1.23,Premium,G,VS1,62.2,58.0,6.78,6.74,4.27,7674.323141357798
0.7,Very Good,E,SI1,59.4,63.0,5.79,5.73,3.42,2852.744494670982
0.54,Ideal,D,VS2,61.1,57.0,5.25,5.22,3.2,1903.2287693062303
0.38,Ideal,H,SI1,61.5,56.0,4.67,4.69,2.88,637.7401726406824
0.9,Fair,E,SI2,65.0,58.0,6.08,6.04,3.94,4949.719558570161
1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,5694.698865452276
0.29,Very Good,G,VS2,61.9,55.0,4.25,4.28,2.64,334.42179736774347
2.01,Premium,E,SI1,60.4,61.0,8.05,7.98,4.84,16114.613318946413
1.32,Premium,F,SI2,60.6,60.0,7.1,7.05,4.29,8899.766859686682
0.72,Premium,F,VS2,61.5,58.0,5.73,5.69,3.51,3311.0209717294915
0.31,Premium,H,VS2,62.4,59.0,4.34,4.31,2.7,346.7712603780874
1.51,Fair,J,SI2,65.1,59.0,7.13,7.09,4.63,7079.216952979477
0.24,Ideal,H,IF,62.1,57.0,4.0,4.04,2.5,101.3186768703772
0.79,Ideal,E,VS2,59.3,57.0,6.02,6.06,3.58,3603.5161783569733
0.73,Premium,F,VS2,62.7,58.0,5.76,5.7,3.59,3270.8303502447643
0.9,Very Good,D,VS1,58.9,59.0,6.22,6.31,3.69,5377.090227459812
0.51,Premium,F,VVS2,61.9,56.0,5.17,5.13,3.19,1520.7717286165494
0.29,Ideal,G,VVS2,60.7,54.0,4.33,4.37,2.64,316.98394997088803
0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2876.293318791852
0.51,Ideal,D,VS2,61.1,56.0,5.16,5.2,3.17,1837.6148760403107
1.55,Ideal,I,VS2,61.8,55.0,7.4,7.44,4.58,9194.49291751991
1.51,Very Good,H,SI2,60.8,58.0,7.4,7.51,4.53,8994.770856494226
2.01,Ideal,I,SI1,62.9,57.0,8.05,7.98,5.04,12855.468376711091
1.04,Very Good,G,VVS1,58.2,60.0,6.66,6.71,3.89,6273.8266387987915
0.98,Fair,G,SI1,64.4,56.0,6.33,6.24,4.03,5060.235547423961
0.25,Very Good,E,VVS1,62.9,58.0,4.01,4.03,2.53,482.68389099661545
0.42,Ideal,H,VS1,61.2,57.0,4.87,4.8,2.96,812.4584706470127
1.1,Very Good,G,VVS1,60.4,57.0,6.7,6.77,4.07,6895.794370854153
0.41,Very Good,D,VS1,62.8,57.0,4.73,4.76,2.98,1153.8308589425037
1.02,Premium,F,VS2,62.7,59.0,6.41,6.44,4.03,5843.204052107759
0.61,Very Good,H,VVS2,60.5,57.0,5.52,5.54,3.35,1924.6957434374776
0.4,Ideal,J,VS1,61.3,56.0,4.77,4.79,2.93,460.9202107197725
0.34,Ideal,D,VS1,60.9,56.0,4.56,4.51,2.76,499.3588768331879
0.4,Ideal,E,SI2,61.0,58.0,4.76,4.78,2.91,931.1059296933145
0.41,Ideal,G,VVS2,61.7,55.0,4.81,4.85,2.98,1062.8810955387344
0.3,Ideal,H,SI1,62.4,55.0,4.3,4.32,2.69,284.78300499089755
0.31,Ideal,E,VS1,62.0,55.0,4.35,4.38,2.7,575.5451852337401
0.46,Very Good,E,VS2,62.2,58.0,4.95,4.99,3.09,1339.9910256977482
0.4,Ideal,G,IF,62.2,55.0,4.73,4.76,2.95,987.0640915504266
0.3,Ideal,E,VS2,61.5,55.0,4.3,4.34,2.66,548.531739099376
1.09,Ideal,F,SI2,61.2,57.0,6.6,6.64,4.05,6603.758381757385
0.71,Very Good,E,SI1,63.1,58.0,5.65,5.69,3.58,3270.6021816975076
0.97,Ideal,G,SI2,61.6,56.0,6.31,6.39,3.91,5862.084867424501
1.02,Very Good,E,IF,61.7,60.0,6.38,6.52,3.98,5994.003427578678
0.42,Premium,D,SI2,60.0,61.0,4.89,4.85,2.92,1050.2893268022171
0.33,Ideal,I,IF,61.8,55.0,4.46,4.47,2.76,333.88342359141643
0.36,Ideal,E,VS1,61.7,56.0,4.58,4.56,2.82,764.8528945832704
1.72,Ideal,H,SI1,62.2,57.0,7.65,7.55,4.72,10885.33865422062
0.37,Ideal,H,VVS1,62.0,53.0,4.63,4.66,2.88,559.0216939951665
0.71,Ideal,D,VS2,61.2,55.0,5.74,5.78,3.53,3398.36907943324
0.51,Very Good,I,SI1,63.5,60.0,5.03,5.05,3.2,1184.9114520457442
0.3,Ideal,E,VS2,62.1,55.0,4.28,4.32,2.67,589.2778159171858
0.71,Very Good,E,VS2,63.7,58.0,5.6,5.64,3.58,3376.215818703119
0.3,Ideal,E,VS1,61.6,55.0,4.34,4.36,2.68,459.6775360561933
0.97,Good,F,SI1,60.1,65.0,6.46,6.36,3.85,5474.992313622182
1.27,Ideal,I,SI2,62.1,56.0,6.92,6.96,4.31,6702.796554641393
1.57,Ideal,I,VS2,61.5,56.0,7.56,7.49,4.63,8653.97127413947
1.0,Premium,G,VS1,62.4,59.0,6.35,6.4,3.98,5983.1924236134255
0.42,Ideal,D,VVS2,62.5,57.0,4.8,4.77,2.99,1037.0181021996577
0.7,Fair,G,SI1,61.7,66.0,5.7,5.58,3.48,2584.289841149933
0.56,Ideal,D,VS1,61.6,57.0,5.33,5.29,3.27,1957.8675176584588
0.51,Good,E,SI1,57.4,62.0,5.24,5.29,3.02,1435.1441647542706
0.52,Very Good,I,SI1,63.3,55.0,5.13,5.1,3.24,888.7710323165657
0.39,Premium,G,VVS1,59.9,59.0,4.73,4.75,2.84,910.7556875976363
1.7,Very Good,H,VS2,63.3,57.0,7.59,7.54,4.79,10624.689491489218
0.3,Very Good,E,VVS2,59.7,57.0,4.37,4.43,2.62,408.0346966990837
1.08,Ideal,H,SI1,62.7,57.0,6.48,6.51,4.07,5497.840718299219
2.01,Ideal,F,SI2,61.9,55.0,8.1,8.05,5.0,16215.51126148555
0.55,Ideal,J,VS2,62.6,57.0,5.21,5.17,3.25,947.1415579792383
0.9,Fair,F,SI2,62.6,58.0,6.01,6.06,3.78,5020.460620569673
0.9,Ideal,I,VS1,62.4,57.0,6.17,6.21,3.86,3713.3943990610865
1.01,Premium,F,VVS2,61.8,59.0,6.46,6.42,3.98,5768.253235256208
0.51,Very Good,H,VS2,60.1,59.8,5.14,5.19,3.1,1435.1650031282725
0.7,Premium,E,VS1,59.4,61.0,5.78,5.74,3.42,2875.2317595419304
0.7,Fair,H,SI1,66.0,56.0,5.5,5.53,3.64,2580.76835391223
0.34,Ideal,I,SI1,60.2,57.0,4.54,4.5,2.72,220.9134016656717
0.32,Ideal,G,IF,61.2,55.0,4.41,4.44,2.71,500.53012990424827
0.31,Ideal,D,VS2,59.4,56.0,4.45,4.4,2.63,406.03728822197263
0.41,Premium,E,SI1,61.4,56.0,4.81,4.77,2.94,956.2074101375438
1.84,Ideal,J,VS1,62.4,56.0,7.84,7.8,4.89,9912.727067449905
0.9,Very Good,I,VS2,63.2,56.0,6.15,6.09,3.87,3227.343994079196
1.0,Ideal,E,VS2,61.6,57.0,6.44,6.38,3.95,5579.506094801729
0.37,Premium,E,SI1,61.8,58.0,4.59,4.64,2.85,883.3147781858652
1.53,Ideal,F,VS1,61.5,59.0,7.38,7.46,4.56,11019.841230063004
1.09,Ideal,G,VS2,62.8,57.0,6.54,6.58,4.12,6725.592036906532
1.04,Premium,F,SI2,62.8,55.0,6.48,6.41,4.05,6037.152396603002
0.8,Very Good,E,SI2,62.6,59.0,5.84,5.91,3.68,4110.085161750195
0.29,Good,F,VS1,62.1,56.0,4.24,4.26,2.64,366.58499712850244
1.21,Ideal,F,I1,62.0,56.0,6.84,6.8,4.23,7720.203260875463
2.01,Very Good,J,VS2,61.1,59.0,8.04,8.07,4.92,11863.260662146633
0.3,Premium,G,VVS2,62.6,58.0,4.27,4.29,2.68,355.971129152015
1.01,Fair,H,VS2,64.5,60.0,6.3,6.25,4.05,4876.281942462488
1.61,Ideal,I,VS2,62.5,57.0,7.49,7.43,4.66,9210.58500278679
1.19,Very Good,D,SI2,61.1,58.0,6.84,6.88,4.19,7702.542874353646
1.12,Premium,H,VS1,61.6,58.0,6.64,4.11,3.7,6041.875233497004
1.7,Good,H,SI1,63.9,56.0,7.61,7.53,4.84,10541.292714467523
0.3,Premium,G,VS1,61.4,60.0,4.33,4.3,2.65,94.26644972124495
1.51,Good,J,SI2,58.1,64.0,7.53,7.57,4.39,8255.493749118043
1.01,Ideal,F,SI1,62.0,56.0,6.41,6.46,3.99,5778.076716583073
0.31,Premium,G,VS1,61.2,60.0,4.39,4.37,2.68,186.30250679924166
0.7,Good,F,SI1,58.7,64.0,5.77,5.78,3.39,3220.174252744544
0.9,Very Good,H,VS1,63.0,62.0,6.09,6.0,3.81,4116.1005052350365
0.71,Ideal,G,VVS2,61.7,57.0,5.72,5.74,3.53,3309.3665458135547
0.34,Good,E,SI2,63.1,56.0,4.46,4.51,2.83,742.9883989314521
0.4,Good,E,SI1,64.2,57.0,4.68,4.66,3.0,1083.8642721027318
0.34,Ideal,E,VVS2,62.4,55.0,4.47,4.51,2.79,727.1809147331523
0.31,Very Good,H,SI1,62.3,55.0,4.34,4.36,2.71,338.8128344684642
0.5,Ideal,F,SI1,60.2,63.0,5.12,5.15,3.09,1609.0411516699296
0.3,Ideal,G,IF,62.1,55.0,4.32,4.35,2.69,354.81375984040756
1.33,Ideal,H,SI1,60.1,57.0,7.14,7.2,4.31,7462.481592538914
1.0,Good,F,IF,63.2,63.0,6.24,6.26,3.95,5877.72596183403
2.07,Premium,E,SI2,58.9,61.0,8.45,8.35,4.95,16087.005441743757
0.36,Ideal,D,VS2,61.1,57.0,4.62,4.58,2.81,660.5257845317183
1.25,Premium,I,VS2,62.2,57.0,6.92,6.84,4.28,5931.42834621372
1.01,Very Good,G,SI1,60.0,58.0,6.51,6.55,3.92,5971.6893992626965
1.54,Very Good,G,IF,59.4,60.0,7.55,7.61,4.5,10978.540748413447
0.54,Ideal,H,SI1,61.1,56.0,5.25,5.27,3.21,1538.3296314557015
1.07,Ideal,H,VS2,61.8,56.0,6.52,6.55,4.04,5391.384090370087
0.25,Ideal,E,VVS2,61.6,57.0,4.08,4.1,2.52,336.3241771731937
0.32,Ideal,D,SI1,59.6,57.0,4.47,4.42,2.65,487.8972826519034
0.35,Very Good,E,VS2,60.2,60.0,4.54,4.57,2.74,725.4433079251748
0.42,Ideal,E,SI1,62.6,57.0,4.81,4.84,3.02,1088.2951312190908
1.11,Very Good,H,SI2,59.0,59.0,6.79,6.82,4.02,5646.089512842487
1.51,Premium,H,SI2,62.3,62.0,7.32,7.21,4.51,9064.250423625672
1.01,Good,F,VS2,65.2,57.0,6.19,6.23,4.05,5864.514350292344
0.32,Ideal,H,VVS1,62.0,55.0,4.42,4.45,2.75,335.52479222284774
0.33,Ideal,I,VVS1,62.2,54.0,4.43,4.45,2.76,411.52739823374304
0.28,Ideal,G,IF,61.3,57.0,4.25,4.27,2.6,201.77668256995958
0.32,Very Good,I,SI2,63.4,56.0,4.37,4.34,2.76,101.92852570781997
0.73,Ideal,E,VS1,61.4,55.0,5.8,5.82,3.57,3232.5098388205297
1.02,Premium,F,SI2,63.0,58.0,6.44,6.38,4.04,5812.760873044106
1.51,Ideal,E,SI2,62.9,57.0,7.29,7.23,4.57,10795.7628851152
0.26,Very Good,E,VVS1,61.5,56.0,4.1,4.15,2.53,433.9330144038804
0.55,Ideal,I,VVS1,61.7,56.0,5.24,5.29,3.25,1525.5920350512788
0.32,Ideal,G,SI1,61.4,57.0,4.41,4.38,2.7,223.94804168207656
1.51,Very Good,F,SI1,62.6,57.0,7.25,7.31,4.56,10863.866829618408
1.73,Premium,F,SI2,63.0,60.0,7.63,7.52,4.77,13203.447439659605
0.43,Ideal,G,VS1,61.9,55.0,4.86,4.84,3.0,956.4053820104946
0.43,Very Good,E,VVS2,60.8,57.0,4.89,4.92,2.98,1064.617687760473
1.0,Premium,D,SI1,61.5,60.0,6.34,6.38,3.91,6079.707183746531
0.57,Premium,E,SI1,62.5,57.0,5.28,5.22,3.28,2140.0056543461883
1.1,Ideal,E,SI2,61.6,56.0,6.66,6.63,4.09,6488.930244525937
1.2,Ideal,E,VVS1,60.1,61.0,6.83,6.91,4.13,7524.4199609794
0.4,Ideal,I,IF,62.2,56.0,4.75,4.71,2.94,318.89712448905266
0.24,Very Good,E,VVS2,62.9,57.0,3.96,3.99,2.5,454.1710668778169
0.92,Very Good,G,SI1,61.8,54.0,6.25,6.37,3.9,5521.547807925463
0.27,Very Good,E,VVS1,60.9,59.0,4.17,4.21,2.55,421.69976170486825
0.43,Premium,H,I1,62.0,59.0,4.83,4.78,2.98,933.6960335347594
1.0,Fair,H,SI2,66.1,59.0,6.18,6.13,4.07,4836.183971459777
1.01,Ideal,F,VS2,60.3,56.0,6.56,6.5,3.94,5758.2310362316575
0.97,Premium,F,SI2,59.9,59.0,6.45,6.38,3.84,5498.115992701933
0.3,Very Good,E,SI1,62.9,56.0,4.24,4.31,2.69,672.8167757575475
1.53,Very Good,E,VS2,61.2,60.0,7.49,7.4,4.56,10651.3746364977
0.71,Premium,J,SI1,62.4,61.0,5.68,5.63,3.53,1829.2030462627959
1.0,Premium,D,SI2,60.3,58.0,6.48,6.45,3.9,5781.230597263286
0.75,Very Good,D,SI1,59.7,62.0,5.89,5.94,3.53,3829.4548611142586
1.04,Ideal,G,VS2,61.6,55.0,6.51,6.55,4.02,6243.405851868877
0.24,Very Good,F,VVS1,63.5,54.0,3.92,3.96,2.5,231.74685927245264
0.28,Good,H,VVS1,56.0,64.0,4.38,4.41,2.46,290.9823864838331
1.0,Ideal,H,SI1,61.9,57.0,6.43,6.39,3.97,4761.542441228446
0.7,Very Good,G,SI1,63.0,59.0,5.64,5.67,3.56,3280.1376624533714
1.86,Very Good,J,VS2,62.5,55.0,7.81,7.9,4.91,10430.907674615748
1.65,Ideal,J,SI1,62.5,56.0,7.59,7.54,4.73,8343.54465986196
0.51,Premium,F,SI1,62.7,62.0,5.09,4.96,3.15,1688.3430774053531
1.09,Premium,E,VVS2,59.9,59.0,6.73,6.7,4.02,6212.259934796497
2.47,Premium,J,SI2,59.4,59.0,8.85,8.79,5.24,15619.310652447792
1.0,Ideal,D,VS1,62.4,55.0,6.4,6.43,4.0,5858.031129407221
0.3,Ideal,G,VS1,61.8,54.0,4.32,4.29,2.66,94.3278747168074
1.07,Ideal,E,VVS2,61.8,54.0,6.56,6.61,4.07,6290.693832947468
0.7,Very Good,E,SI2,63.1,56.0,5.66,5.63,3.56,3108.395465308236
0.38,Ideal,F,VVS1,61.9,54.0,4.67,4.7,2.9,718.947433520374
1.37,Ideal,I,VS2,61.5,55.0,7.18,7.2,4.42,7381.867435935422
0.42,Ideal,F,VS1,61.6,56.0,4.82,4.8,2.96,1031.2905329785826
0.3,Ideal,H,IF,62.1,57.0,4.29,4.31,2.67,318.60360394751115
1.04,Premium,H,SI1,60.7,62.0,6.57,6.51,3.97,5094.680255387839
0.75,Premium,F,VVS2,62.4,57.0,5.88,5.75,3.63,3374.5861052399277
0.7,Premium,G,VS2,61.6,58.0,5.69,5.73,3.52,3319.220800888186
0.55,Ideal,E,VS1,61.5,57.0,5.23,5.27,3.23,1981.3251409978589
2.0,Ideal,H,VS2,60.5,56.0,8.34,8.22,5.01,13093.44319355192
0.7,Ideal,I,VVS2,62.3,55.0,5.66,5.7,3.54,2356.2111444577913
0.31,Good,G,VVS1,58.0,62.0,4.42,4.47,2.58,574.523497390898
1.51,Fair,G,I1,65.6,54.0,7.28,7.1,4.72,9529.721503855199
1.06,Ideal,I,SI1,61.9,54.0,6.56,6.59,4.07,4862.27714142004
0.63,Good,F,SI2,64.2,56.0,5.4,5.34,3.45,2479.670594796727
0.3,Ideal,H,VVS2,61.3,56.0,4.35,4.33,2.66,278.5928401741394
0.5,Ideal,D,VVS2,61.9,55.1,5.07,5.1,3.15,1781.3377175496862
